tx_id,ubicacion_id,fecha_hora,precision_metros,metodo_geolocalizacion,riesgo_geo,es_vpn
TX0001858,U00008,2026-02-27T11:42:36Z,95,GPS,2,false
TX0000900,U00135,2026-02-27T12:00:43Z,255,IP,4,true
TX0006562,U00132,2026-02-27T12:05:59Z,181,TORRE_CELULAR,2,false
TX0008019,U00075,2026-02-27T12:16:47Z,28,WIFI,2,false
TX0003029,U00001,2026-02-27T12:54:06Z,299,GPS,4,false
TX0002839,U00001,2026-02-27T13:03:52Z,258,GPS,4,false
TX0008981,U00152,2026-02-27T13:05:06Z,290,GPS,2,false
TX0008264,U00003,2026-02-27T14:35:01Z,166,IP,5,false
TX0007403,U00122,2026-02-27T14:40:53Z,226,GPS,4,false
TX0002559,U00003,2026-02-27T14:41:44Z,134,TORRE_CELULAR,5,false
TX0001932,U00009,2026-02-27T15:08:56Z,125,TORRE_CELULAR,5,false
TX0003741,U00049,2026-02-27T15:08:56Z,285,IP,1,false
TX0004947,U00123,2026-02-27T15:45:13Z,58,GPS,2,false
TX0003136,U00097,2026-02-27T16:36:15Z,291,GPS,4,false
TX0004744,U00099,2026-02-27T17:09:46Z,19,IP,5,false
TX0004511,U00087,2026-02-27T18:26:28Z,317,IP,3,false
TX0000832,U00022,2026-02-27T18:57:05Z,295,GPS,5,false
TX0002124,U00098,2026-02-27T19:05:09Z,341,GPS,5,false
TX0007107,U00001,2026-02-27T21:29:01Z,62,WIFI,4,false
TX0001462,U00145,2026-02-27T21:43:34Z,25,GPS,3,false
TX0006093,U00039,2026-02-27T22:02:18Z,221,GPS,4,false
TX0000400,U00073,2026-02-27T22:48:34Z,61,TORRE_CELULAR,1,false
TX0000053,U00086,2026-02-27T22:48:53Z,93,GPS,3,false
TX0004484,U00097,2026-02-27T23:31:08Z,253,GPS,4,false
TX0004734,U00147,2026-02-27T23:38:38Z,211,GPS,5,false
TX0004747,U00078,2026-02-28T00:29:33Z,56,TORRE_CELULAR,3,true
TX0008664,U00121,2026-02-28T01:15:20Z,348,GPS,4,false
TX0008214,U00098,2026-02-28T01:39:56Z,326,WIFI,5,false
TX0004015,U00105,2026-02-28T02:19:44Z,333,GPS,3,false
TX0007461,U00097,2026-02-28T02:37:24Z,290,TORRE_CELULAR,4,false
TX0006823,U00027,2026-02-28T02:56:58Z,35,GPS,2,false
TX0003274,U00081,2026-02-28T03:45:57Z,163,GPS,4,false
TX0003305,U00147,2026-02-28T04:30:20Z,237,IP,5,false
TX0005656,U00098,2026-02-28T04:36:42Z,281,WIFI,5,false
TX0001588,U00049,2026-02-28T07:14:36Z,92,GPS,1,false
TX0002549,U00066,2026-02-28T07:26:56Z,314,IP,2,false
TX0003979,U00008,2026-02-28T07:48:00Z,163,WIFI,2,false
TX0007171,U00150,2026-02-28T07:51:31Z,134,TORRE_CELULAR,2,false
TX0006894,U00137,2026-02-28T08:00:15Z,101,WIFI,4,true
TX0002463,U00026,2026-02-28T08:05:38Z,147,WIFI,3,false
TX0005452,U00112,2026-02-28T08:57:56Z,178,IP,3,false
TX0007784,U00027,2026-02-28T09:25:07Z,18,WIFI,2,false
TX0002899,U00025,2026-02-28T09:49:01Z,213,GPS,1,false
TX0005969,U00080,2026-02-28T10:09:14Z,272,IP,4,true
TX0000446,U00033,2026-02-28T10:11:42Z,116,GPS,3,false
TX0003240,U00002,2026-02-28T10:34:03Z,35,TORRE_CELULAR,3,false
TX0001801,U00087,2026-02-28T10:39:36Z,267,GPS,3,false
TX0008915,U00150,2026-02-28T11:21:03Z,215,WIFI,2,false
TX0002684,U00075,2026-02-28T12:08:20Z,296,WIFI,2,false
TX0008560,U00147,2026-02-28T12:38:08Z,298,IP,5,false
TX0006637,U00026,2026-02-28T12:50:01Z,340,WIFI,3,false
TX0008649,U00153,2026-02-28T13:24:15Z,337,WIFI,3,false
TX0003381,U00076,2026-02-28T13:24:32Z,150,GPS,5,false
TX0002053,U00123,2026-02-28T13:33:24Z,260,GPS,2,false
TX0008133,U00097,2026-02-28T13:44:20Z,31,GPS,4,false
TX0001916,U00098,2026-02-28T14:04:58Z,297,WIFI,5,false
TX0005146,U00081,2026-02-28T15:02:32Z,94,TORRE_CELULAR,4,false
TX0005711,U00001,2026-02-28T15:11:41Z,150,WIFI,4,false
TX0000171,U00146,2026-02-28T15:24:14Z,189,GPS,5,false
TX0000851,U00027,2026-02-28T15:30:01Z,116,IP,2,true
TX0004533,U00052,2026-02-28T16:22:46Z,77,IP,5,false
TX0003520,U00125,2026-02-28T16:31:39Z,138,TORRE_CELULAR,5,false
TX0005556,U00078,2026-02-28T17:15:01Z,239,GPS,3,false
TX0004041,U00130,2026-02-28T17:55:31Z,55,WIFI,5,true
TX0002850,U00052,2026-02-28T18:34:37Z,263,TORRE_CELULAR,5,false
TX0002055,U00115,2026-02-28T18:42:51Z,138,GPS,3,false
TX0004674,U00001,2026-02-28T19:17:38Z,311,IP,4,false
TX0001058,U00099,2026-02-28T19:44:53Z,135,IP,5,false
TX0002590,U00122,2026-02-28T21:07:41Z,134,GPS,4,false
TX0007153,U00027,2026-02-28T21:08:08Z,157,WIFI,2,false
TX0000356,U00144,2026-02-28T21:31:20Z,340,WIFI,5,false
TX0005395,U00050,2026-02-28T22:29:06Z,242,GPS,5,false
TX0004448,U00003,2026-02-28T23:42:18Z,33,IP,5,false
TX0006014,U00074,2026-02-28T23:43:04Z,223,GPS,5,false
TX0003245,U00101,2026-03-01T00:20:06Z,178,GPS,5,false
TX0008639,U00145,2026-03-01T00:23:52Z,120,GPS,3,false
TX0006452,U00051,2026-03-01T00:24:29Z,330,TORRE_CELULAR,4,false
TX0003749,U00099,2026-03-01T00:34:00Z,178,IP,5,false
TX0004951,U00146,2026-03-01T00:37:07Z,290,TORRE_CELULAR,5,false
TX0007023,U00071,2026-03-01T01:10:10Z,103,GPS,5,false
TX0005581,U00147,2026-03-01T02:20:44Z,213,GPS,5,false
TX0006525,U00051,2026-03-01T02:52:48Z,139,WIFI,4,false
TX0004337,U00004,2026-03-01T03:17:41Z,89,GPS,4,false
TX0003251,U00031,2026-03-01T04:36:37Z,171,GPS,4,true
TX0007832,U00053,2026-03-01T04:37:19Z,99,GPS,5,false
TX0001416,U00075,2026-03-01T05:50:46Z,244,WIFI,2,false
TX0001938,U00104,2026-03-01T07:02:12Z,252,TORRE_CELULAR,4,false
TX0005869,U00147,2026-03-01T07:35:20Z,308,IP,5,false
TX0007024,U00073,2026-03-01T07:47:21Z,259,IP,1,false
TX0000495,U00001,2026-03-01T08:08:01Z,316,IP,4,false
TX0007730,U00122,2026-03-01T08:10:35Z,286,IP,4,false
TX0007709,U00002,2026-03-01T08:40:15Z,273,IP,3,false
TX0003400,U00003,2026-03-01T08:57:08Z,213,GPS,5,false
TX0001842,U00147,2026-03-01T09:06:05Z,174,TORRE_CELULAR,5,false
TX0005908,U00071,2026-03-01T09:33:20Z,35,WIFI,5,false
TX0003014,U00040,2026-03-01T09:39:25Z,164,TORRE_CELULAR,3,true
TX0008508,U00004,2026-03-01T09:41:35Z,258,IP,4,false
TX0008434,U00145,2026-03-01T10:20:47Z,286,GPS,3,false
TX0002395,U00009,2026-03-01T11:17:54Z,40,IP,5,true
TX0007370,U00073,2026-03-01T11:19:05Z,201,IP,1,false
TX0001881,U00146,2026-03-01T11:40:34Z,151,WIFI,5,false
TX0002733,U00002,2026-03-01T11:44:56Z,112,TORRE_CELULAR,3,false
TX0005515,U00088,2026-03-01T12:07:36Z,347,GPS,2,true
TX0000914,U00097,2026-03-01T12:44:13Z,82,WIFI,4,true
TX0005839,U00028,2026-03-01T13:09:24Z,132,GPS,3,false
TX0004202,U00122,2026-03-01T14:10:30Z,82,GPS,4,false
TX0006524,U00006,2026-03-01T14:14:49Z,219,GPS,2,true
TX0007039,U00027,2026-03-01T14:26:27Z,64,TORRE_CELULAR,2,false
TX0001630,U00029,2026-03-01T14:26:49Z,15,GPS,5,false
TX0001538,U00093,2026-03-01T15:28:37Z,83,GPS,2,false
TX0004830,U00160,2026-03-01T15:34:46Z,76,IP,1,false
TX0004692,U00027,2026-03-01T16:13:37Z,150,GPS,2,false
TX0005057,U00002,2026-03-01T16:38:35Z,288,WIFI,3,false
TX0002711,U00075,2026-03-01T16:39:29Z,330,GPS,2,false
TX0003914,U00106,2026-03-01T16:47:23Z,218,GPS,4,false
TX0001504,U00147,2026-03-01T16:59:41Z,152,IP,5,false
TX0003214,U00145,2026-03-01T17:01:04Z,109,IP,3,false
TX0001794,U00100,2026-03-01T17:57:33Z,230,IP,3,false
TX0006010,U00005,2026-03-01T18:45:28Z,39,WIFI,3,false
TX0002164,U00055,2026-03-01T19:09:31Z,33,IP,3,false
TX0002564,U00098,2026-03-01T19:10:11Z,187,IP,5,false
TX0004959,U00062,2026-03-01T19:18:43Z,35,GPS,5,false
TX0003097,U00121,2026-03-01T20:03:10Z,163,GPS,4,false
TX0005535,U00051,2026-03-01T20:34:53Z,285,GPS,4,true
TX0003542,U00102,2026-03-01T20:35:21Z,52,GPS,3,false
TX0008651,U00047,2026-03-01T21:15:28Z,267,GPS,5,false
TX0005943,U00097,2026-03-01T21:34:37Z,319,WIFI,4,false
TX0003973,U00146,2026-03-01T21:42:40Z,212,GPS,5,false
TX0008876,U00075,2026-03-01T22:01:29Z,187,IP,2,false
TX0004811,U00137,2026-03-01T22:05:58Z,229,WIFI,4,false
TX0005802,U00107,2026-03-01T22:10:51Z,182,GPS,3,false
TX0002089,U00001,2026-03-01T22:26:35Z,313,WIFI,4,false
TX0001469,U00025,2026-03-01T22:32:14Z,248,GPS,1,false
TX0005438,U00034,2026-03-01T23:01:14Z,264,IP,2,false
TX0002612,U00026,2026-03-01T23:03:24Z,82,WIFI,3,false
TX0004256,U00075,2026-03-01T23:24:17Z,183,GPS,2,false
TX0002405,U00130,2026-03-01T23:50:56Z,262,WIFI,5,false
TX0002122,U00026,2026-03-01T23:55:56Z,33,GPS,3,false
TX0005299,U00101,2026-03-02T00:02:55Z,113,IP,5,false
TX0005878,U00099,2026-03-02T00:03:35Z,213,GPS,5,false
TX0004728,U00050,2026-03-02T00:33:08Z,282,IP,5,false
TX0007220,U00081,2026-03-02T00:35:42Z,216,WIFI,4,true
TX0006138,U00122,2026-03-02T00:40:15Z,252,TORRE_CELULAR,4,false
TX0000310,U00007,2026-03-02T01:54:23Z,163,GPS,5,false
TX0007125,U00099,2026-03-02T02:59:38Z,200,WIFI,5,false
TX0004193,U00025,2026-03-02T03:07:50Z,103,GPS,1,false
TX0004799,U00100,2026-03-02T03:12:53Z,214,GPS,3,false
TX0006560,U00029,2026-03-02T03:19:52Z,63,IP,5,false
TX0008690,U00151,2026-03-02T03:53:41Z,106,TORRE_CELULAR,3,false
TX0005420,U00106,2026-03-02T04:01:03Z,318,GPS,4,false
TX0004176,U00104,2026-03-02T05:03:05Z,196,WIFI,4,false
TX0003727,U00049,2026-03-02T05:39:09Z,288,TORRE_CELULAR,1,false
TX0002061,U00027,2026-03-02T06:54:23Z,297,GPS,2,false
TX0006538,U00145,2026-03-02T07:02:23Z,116,GPS,3,false
TX0001722,U00001,2026-03-02T08:19:32Z,321,GPS,4,false
TX0005065,U00146,2026-03-02T09:31:08Z,57,TORRE_CELULAR,5,false
TX0003039,U00024,2026-03-02T09:45:51Z,112,GPS,5,true
TX0002908,U00005,2026-03-02T09:53:08Z,28,IP,3,false
TX0005134,U00109,2026-03-02T10:15:57Z,29,GPS,5,false
TX0000317,U00073,2026-03-02T10:17:27Z,93,GPS,1,false
TX0006713,U00138,2026-03-02T10:29:34Z,141,GPS,4,true
TX0001548,U00122,2026-03-02T10:29:36Z,350,IP,4,false
TX0008123,U00095,2026-03-02T11:11:25Z,338,TORRE_CELULAR,3,false
TX0003641,U00059,2026-03-02T11:20:01Z,204,IP,5,false
TX0001945,U00127,2026-03-02T11:24:52Z,256,GPS,2,false
TX0005196,U00115,2026-03-02T11:26:01Z,122,GPS,3,false
TX0006456,U00089,2026-03-02T11:53:46Z,214,IP,2,false
TX0005327,U00097,2026-03-02T12:05:23Z,147,WIFI,4,false
TX0004707,U00103,2026-03-02T12:55:21Z,295,TORRE_CELULAR,2,false
TX0007728,U00067,2026-03-02T12:56:42Z,184,TORRE_CELULAR,2,true
TX0003671,U00081,2026-03-02T13:00:14Z,32,GPS,4,false
TX0002488,U00104,2026-03-02T13:05:19Z,160,WIFI,4,false
TX0007128,U00129,2026-03-02T14:10:36Z,92,TORRE_CELULAR,5,false
TX0004173,U00093,2026-03-02T15:26:39Z,252,GPS,2,false
TX0008329,U00080,2026-03-02T15:40:52Z,199,WIFI,4,false
TX0003216,U00049,2026-03-02T16:05:11Z,202,TORRE_CELULAR,1,false
TX0000136,U00146,2026-03-02T16:13:43Z,22,GPS,5,false
TX0008643,U00149,2026-03-02T17:04:59Z,81,IP,5,false
TX0002232,U00121,2026-03-02T17:06:27Z,31,TORRE_CELULAR,4,false
TX0008698,U00074,2026-03-02T18:27:48Z,21,TORRE_CELULAR,5,false
TX0008094,U00010,2026-03-02T18:58:33Z,30,TORRE_CELULAR,5,false
TX0005394,U00126,2026-03-02T19:30:53Z,261,IP,4,false
TX0005867,U00069,2026-03-02T19:42:42Z,318,TORRE_CELULAR,1,false
TX0006997,U00075,2026-03-02T19:43:49Z,264,GPS,2,false
TX0008719,U00092,2026-03-02T20:09:34Z,279,GPS,4,true
TX0006963,U00003,2026-03-02T20:10:08Z,337,IP,5,false
TX0001089,U00051,2026-03-02T21:17:13Z,258,WIFI,4,false
TX0007736,U00097,2026-03-02T21:42:27Z,164,GPS,4,false
TX0006858,U00025,2026-03-02T22:11:50Z,329,WIFI,1,false
TX0002999,U00026,2026-03-02T23:06:24Z,240,GPS,3,false
TX0001595,U00100,2026-03-02T23:17:23Z,243,WIFI,3,false
TX0001860,U00076,2026-03-02T23:43:54Z,225,GPS,5,false
TX0007355,U00075,2026-03-02T23:54:13Z,288,GPS,2,false
TX0006496,U00075,2026-03-03T00:07:07Z,346,TORRE_CELULAR,2,false
TX0007187,U00025,2026-03-03T02:35:43Z,172,IP,1,false
TX0008655,U00026,2026-03-03T03:04:57Z,86,IP,3,false
TX0002682,U00003,2026-03-03T03:08:34Z,184,GPS,5,false
TX0005951,U00086,2026-03-03T03:38:03Z,81,WIFI,3,false
TX0002102,U00099,2026-03-03T03:53:20Z,207,WIFI,5,false
TX0008851,U00051,2026-03-03T03:56:27Z,44,WIFI,4,false
TX0007289,U00032,2026-03-03T05:26:15Z,186,TORRE_CELULAR,5,false
TX0004999,U00097,2026-03-03T05:28:34Z,126,GPS,4,false
TX0006307,U00035,2026-03-03T05:49:55Z,237,GPS,3,false
TX0001865,U00153,2026-03-03T06:47:06Z,257,WIFI,3,true
TX0001251,U00002,2026-03-03T06:51:21Z,183,TORRE_CELULAR,3,false
TX0008315,U00075,2026-03-03T07:03:38Z,292,GPS,2,true
TX0001002,U00002,2026-03-03T07:14:43Z,221,GPS,3,false
TX0007777,U00074,2026-03-03T07:56:52Z,76,GPS,5,true
TX0005179,U00099,2026-03-03T08:21:29Z,94,TORRE_CELULAR,5,false
TX0001889,U00145,2026-03-03T08:50:16Z,104,IP,3,false
TX0006920,U00096,2026-03-03T09:07:27Z,252,GPS,5,false
TX0002972,U00150,2026-03-03T09:11:56Z,74,GPS,2,false
TX0002867,U00046,2026-03-03T09:50:21Z,216,IP,3,false
TX0003450,U00135,2026-03-03T10:08:27Z,165,WIFI,4,true
TX0007640,U00077,2026-03-03T10:49:56Z,221,GPS,5,false
TX0005649,U00038,2026-03-03T11:37:35Z,226,GPS,2,false
TX0002965,U00123,2026-03-03T12:05:40Z,202,GPS,2,false
TX0003016,U00051,2026-03-03T12:11:07Z,131,GPS,4,false
TX0006278,U00097,2026-03-03T12:27:04Z,52,GPS,4,true
TX0000457,U00076,2026-03-03T12:46:44Z,229,GPS,5,false
TX0006317,U00002,2026-03-03T13:03:46Z,276,GPS,3,false
TX0007072,U00027,2026-03-03T13:42:59Z,184,WIFI,2,false
TX0008607,U00060,2026-03-03T14:20:27Z,92,IP,2,true
TX0007929,U00051,2026-03-03T14:27:12Z,77,GPS,4,false
TX0005050,U00147,2026-03-03T14:50:24Z,228,WIFI,5,false
TX0000985,U00083,2026-03-03T16:17:57Z,26,GPS,5,false
TX0007059,U00081,2026-03-03T17:04:04Z,139,GPS,4,false
TX0008368,U00006,2026-03-03T17:32:28Z,332,GPS,2,false
TX0007586,U00106,2026-03-03T17:39:33Z,197,GPS,4,false
TX0006175,U00147,2026-03-03T18:00:21Z,214,WIFI,5,false
TX0008033,U00082,2026-03-03T18:37:51Z,68,GPS,5,false
TX0006904,U00147,2026-03-03T19:09:28Z,30,GPS,5,false
TX0005264,U00016,2026-03-03T19:11:47Z,222,GPS,2,false
TX0006607,U00073,2026-03-03T19:34:02Z,88,GPS,1,true
TX0000787,U00039,2026-03-03T19:59:44Z,27,GPS,4,true
TX0005173,U00021,2026-03-03T20:48:47Z,316,GPS,3,false
TX0001927,U00029,2026-03-03T21:09:29Z,70,IP,5,false
TX0001203,U00134,2026-03-03T21:51:22Z,116,IP,5,false
TX0002399,U00105,2026-03-03T23:56:04Z,149,GPS,3,false
TX0007757,U00001,2026-03-04T00:58:16Z,29,GPS,4,false
TX0006383,U00147,2026-03-04T01:58:01Z,117,IP,5,false
TX0008213,U00121,2026-03-04T02:35:32Z,169,GPS,4,false
TX0001712,U00090,2026-03-04T03:57:13Z,229,IP,1,false
TX0007091,U00079,2026-03-04T04:16:32Z,58,GPS,3,false
TX0008277,U00026,2026-03-04T04:25:45Z,101,TORRE_CELULAR,3,false
TX0005017,U00041,2026-03-04T04:34:53Z,182,GPS,4,false
TX0002415,U00100,2026-03-04T04:39:28Z,265,IP,3,false
TX0003042,U00145,2026-03-04T05:37:48Z,66,TORRE_CELULAR,3,false
TX0000212,U00098,2026-03-04T05:52:28Z,340,GPS,5,false
TX0002217,U00037,2026-03-04T06:08:59Z,246,GPS,4,false
TX0000777,U00113,2026-03-04T08:36:01Z,33,GPS,3,false
TX0004104,U00104,2026-03-04T10:35:15Z,157,WIFI,4,false
TX0004372,U00104,2026-03-04T10:54:20Z,152,WIFI,4,false
TX0002499,U00100,2026-03-04T11:08:33Z,266,IP,3,false
TX0001285,U00050,2026-03-04T11:38:29Z,285,TORRE_CELULAR,5,false
TX0006891,U00059,2026-03-04T12:02:57Z,244,GPS,5,false
TX0007802,U00051,2026-03-04T13:17:10Z,85,IP,4,true
TX0006848,U00044,2026-03-04T13:35:45Z,87,IP,3,false
TX0000149,U00159,2026-03-04T13:47:06Z,115,WIFI,4,false
TX0008917,U00045,2026-03-04T14:46:00Z,348,TORRE_CELULAR,2,true
TX0006372,U00003,2026-03-04T15:17:17Z,188,IP,5,false
TX0008314,U00098,2026-03-04T15:23:05Z,321,WIFI,5,false
TX0005932,U00009,2026-03-04T16:04:05Z,202,TORRE_CELULAR,5,false
TX0005500,U00057,2026-03-04T16:06:12Z,153,GPS,4,false
TX0001175,U00122,2026-03-04T16:19:55Z,109,GPS,4,false
TX0008563,U00049,2026-03-04T16:56:42Z,284,GPS,1,false
TX0006040,U00062,2026-03-04T17:05:04Z,253,IP,5,false
TX0008551,U00026,2026-03-04T17:07:11Z,34,GPS,3,false
TX0005715,U00001,2026-03-04T17:12:19Z,219,WIFI,4,false
TX0005813,U00003,2026-03-04T18:10:16Z,19,TORRE_CELULAR,5,true
TX0000585,U00145,2026-03-04T18:29:34Z,253,GPS,3,false
TX0006315,U00107,2026-03-04T18:39:54Z,95,IP,3,false
TX0002422,U00077,2026-03-04T19:02:16Z,62,GPS,5,false
TX0002026,U00121,2026-03-04T19:21:04Z,350,GPS,4,false
TX0000502,U00027,2026-03-04T20:29:12Z,111,TORRE_CELULAR,2,false
TX0007278,U00115,2026-03-04T21:17:55Z,141,WIFI,3,false
TX0007179,U00094,2026-03-04T21:35:51Z,97,WIFI,4,true
TX0006628,U00049,2026-03-04T23:05:22Z,253,TORRE_CELULAR,1,false
TX0008498,U00122,2026-03-04T23:32:15Z,243,TORRE_CELULAR,4,false
TX0001661,U00073,2026-03-05T01:05:14Z,83,IP,1,false
TX0001783,U00067,2026-03-05T01:07:00Z,21,GPS,2,false
TX0006370,U00141,2026-03-05T01:18:19Z,276,IP,2,false
TX0000519,U00121,2026-03-05T02:19:44Z,137,TORRE_CELULAR,4,false
TX0004910,U00108,2026-03-05T02:36:56Z,285,GPS,4,false
TX0004607,U00125,2026-03-05T02:37:22Z,222,WIFI,5,false
TX0002584,U00003,2026-03-05T02:49:18Z,92,GPS,5,false
TX0001822,U00050,2026-03-05T03:02:14Z,261,WIFI,5,false
TX0006222,U00121,2026-03-05T04:08:28Z,123,GPS,4,false
TX0007293,U00056,2026-03-05T04:14:57Z,216,GPS,4,true
TX0004352,U00124,2026-03-05T04:19:52Z,116,WIFI,5,false
TX0004058,U00146,2026-03-05T05:26:58Z,152,IP,5,false
TX0001398,U00080,2026-03-05T06:29:25Z,240,IP,4,true
TX0000690,U00148,2026-03-05T06:33:51Z,200,IP,3,false
TX0005692,U00027,2026-03-05T06:42:44Z,47,WIFI,2,false
TX0000491,U00018,2026-03-05T07:28:25Z,143,GPS,1,false
TX0003191,U00050,2026-03-05T08:04:19Z,106,GPS,5,true
TX0004112,U00097,2026-03-05T08:40:23Z,42,WIFI,4,false
TX0004571,U00138,2026-03-05T09:20:27Z,179,IP,4,false
TX0006081,U00097,2026-03-05T09:36:14Z,317,TORRE_CELULAR,4,false
TX0008520,U00003,2026-03-05T10:20:47Z,223,GPS,5,false
TX0004522,U00136,2026-03-05T11:08:41Z,252,GPS,4,false
TX0004776,U00027,2026-03-05T11:33:19Z,252,GPS,2,false
TX0008382,U00123,2026-03-05T12:15:35Z,330,GPS,2,false
TX0007371,U00072,2026-03-05T12:17:53Z,263,IP,3,false
TX0006774,U00148,2026-03-05T12:35:44Z,230,GPS,3,false
TX0005947,U00002,2026-03-05T12:47:32Z,276,IP,3,false
TX0005076,U00010,2026-03-05T13:56:34Z,22,GPS,5,false
TX0007645,U00137,2026-03-05T14:06:33Z,308,GPS,4,true
TX0003196,U00073,2026-03-05T14:18:43Z,76,TORRE_CELULAR,1,false
TX0005830,U00145,2026-03-05T14:23:23Z,228,GPS,3,false
TX0002076,U00050,2026-03-05T14:50:43Z,178,GPS,5,false
TX0004602,U00121,2026-03-05T15:57:15Z,262,GPS,4,false
TX0004389,U00146,2026-03-05T16:50:19Z,63,GPS,5,false
TX0003484,U00075,2026-03-05T17:11:44Z,82,GPS,2,false
TX0003618,U00147,2026-03-05T17:20:00Z,119,TORRE_CELULAR,5,false
TX0003460,U00121,2026-03-05T17:29:43Z,211,GPS,4,false
TX0007334,U00099,2026-03-05T17:41:32Z,116,GPS,5,false
TX0007055,U00102,2026-03-05T17:46:01Z,338,IP,3,false
TX0001791,U00078,2026-03-05T17:58:15Z,228,GPS,3,false
TX0007879,U00123,2026-03-05T18:14:19Z,153,WIFI,2,false
TX0001307,U00073,2026-03-05T18:42:44Z,299,IP,1,false
TX0007816,U00028,2026-03-05T20:22:15Z,245,GPS,3,false
TX0003957,U00124,2026-03-05T20:35:44Z,302,GPS,5,false
TX0002789,U00113,2026-03-05T20:48:32Z,43,TORRE_CELULAR,3,false
TX0001665,U00028,2026-03-05T20:51:26Z,331,GPS,3,true
TX0007315,U00048,2026-03-05T20:58:52Z,220,IP,3,true
TX0006079,U00099,2026-03-05T21:03:44Z,59,IP,5,false
TX0006627,U00101,2026-03-05T21:58:36Z,22,WIFI,5,false
TX0003530,U00003,2026-03-05T22:16:58Z,29,TORRE_CELULAR,5,false
TX0000102,U00050,2026-03-05T23:55:05Z,296,GPS,5,false
TX0004432,U00122,2026-03-06T00:20:32Z,120,TORRE_CELULAR,4,false
TX0008883,U00019,2026-03-06T00:31:08Z,282,GPS,4,true
TX0008452,U00121,2026-03-06T01:03:03Z,62,WIFI,4,false
TX0001812,U00050,2026-03-06T01:15:58Z,205,GPS,5,false
TX0002625,U00051,2026-03-06T01:26:48Z,54,IP,4,false
TX0002527,U00095,2026-03-06T02:32:33Z,245,IP,3,false
TX0007306,U00112,2026-03-06T04:08:12Z,319,IP,3,false
TX0006905,U00057,2026-03-06T04:47:24Z,65,GPS,4,false
TX0006546,U00026,2026-03-06T05:19:15Z,126,GPS,3,false
TX0005160,U00147,2026-03-06T05:21:08Z,313,IP,5,false
TX0007618,U00097,2026-03-06T07:01:27Z,326,GPS,4,false
TX0001492,U00040,2026-03-06T07:03:04Z,206,GPS,3,false
TX0005345,U00049,2026-03-06T07:53:10Z,100,IP,1,false
TX0001464,U00106,2026-03-06T07:59:32Z,72,GPS,4,false
TX0000029,U00004,2026-03-06T09:11:23Z,235,GPS,4,false
TX0000314,U00074,2026-03-06T09:20:42Z,190,TORRE_CELULAR,5,false
TX0001021,U00055,2026-03-06T09:26:32Z,325,GPS,3,false
TX0000038,U00001,2026-03-06T09:33:01Z,272,IP,4,false
TX0006513,U00138,2026-03-06T09:41:37Z,127,WIFI,4,false
TX0008482,U00151,2026-03-06T10:01:51Z,210,WIFI,3,false
TX0002923,U00064,2026-03-06T10:46:11Z,173,GPS,3,false
TX0002697,U00049,2026-03-06T10:59:05Z,119,IP,1,false
TX0007886,U00076,2026-03-06T11:59:12Z,171,WIFI,5,false
TX0008232,U00001,2026-03-06T12:10:18Z,166,GPS,4,true
TX0004338,U00075,2026-03-06T12:25:39Z,240,IP,2,false
TX0006564,U00074,2026-03-06T12:46:19Z,284,GPS,5,false
TX0005821,U00080,2026-03-06T12:47:02Z,344,IP,4,false
TX0007741,U00103,2026-03-06T12:47:42Z,232,WIFI,2,false
TX0006245,U00038,2026-03-06T13:15:12Z,300,IP,2,true
TX0005703,U00147,2026-03-06T13:32:21Z,227,TORRE_CELULAR,5,false
TX0002745,U00030,2026-03-06T13:47:09Z,314,IP,4,false
TX0000107,U00049,2026-03-06T14:41:48Z,112,GPS,1,false
TX0002014,U00051,2026-03-06T14:45:57Z,78,TORRE_CELULAR,4,false
TX0000785,U00121,2026-03-06T14:52:25Z,232,TORRE_CELULAR,4,false
TX0008085,U00159,2026-03-06T15:16:56Z,93,IP,4,false
TX0008128,U00073,2026-03-06T15:37:58Z,180,GPS,1,true
TX0008254,U00139,2026-03-06T15:59:54Z,31,WIFI,4,true
TX0007148,U00145,2026-03-06T16:41:40Z,141,GPS,3,false
TX0006681,U00138,2026-03-06T16:54:17Z,313,GPS,4,false
TX0008496,U00027,2026-03-06T17:24:27Z,64,GPS,2,true
TX0007131,U00052,2026-03-06T17:27:46Z,302,GPS,5,false
TX0007003,U00049,2026-03-06T17:46:36Z,193,WIFI,1,false
TX0008827,U00002,2026-03-06T18:03:36Z,126,GPS,3,false
TX0002197,U00006,2026-03-06T18:09:05Z,338,IP,2,false
TX0007155,U00051,2026-03-06T18:50:41Z,80,TORRE_CELULAR,4,false
TX0001121,U00120,2026-03-06T19:56:55Z,332,GPS,3,false
TX0000805,U00075,2026-03-06T20:25:12Z,73,GPS,2,false
TX0005637,U00050,2026-03-06T20:49:10Z,21,GPS,5,false
TX0000177,U00042,2026-03-06T20:55:00Z,329,WIFI,2,true
TX0000450,U00073,2026-03-06T21:02:15Z,338,GPS,1,false
TX0004847,U00027,2026-03-06T21:12:38Z,61,TORRE_CELULAR,2,false
TX0003388,U00060,2026-03-06T21:22:46Z,130,GPS,2,false
TX0002049,U00012,2026-03-06T22:15:23Z,17,IP,2,false
TX0001165,U00025,2026-03-06T22:37:31Z,146,GPS,1,false
TX0005578,U00074,2026-03-06T23:15:41Z,150,WIFI,5,false
TX0007957,U00049,2026-03-06T23:25:20Z,208,GPS,1,false
TX0004860,U00146,2026-03-06T23:51:21Z,344,GPS,5,false
