tx_id,referencia_externa,fecha_hora,fecha_valor,monto,moneda,tipo_tx,canal,estado,internacional,contracargo,velocity_1h,etiquetas,score_fraude
TX0002481,REF-2026-0002481,2026-03-28T08:05:12Z,2026-03-28,1764.00,USD,PAGO_COMERCIO,APP,APROBADA,true,false,7,internacional|alta_velocidad,0.69
TX0005326,REF-2026-0005326,2026-03-28T09:35:16Z,2026-03-28,1379.48,USD,COMPRA_ONLINE,WEB,APROBADA,false,false,3,normal,0.39
TX0006868,REF-2026-0006868,2026-03-28T10:09:56Z,2026-03-28,485.00,USD,PAGO_COMERCIO,WEB,APROBADA,false,false,4,normal,0.31
TX0003389,REF-2026-0003389,2026-03-28T12:16:46Z,2026-03-28,1114.33,USD,PAGO_SERVICIO,APP,APROBADA,true,false,7,internacional|alta_velocidad,0.58
TX0008696,REF-2026-0008696,2026-03-28T12:42:42Z,2026-03-28,419.56,USD,DEPOSITO,SUCURSAL,APROBADA,true,false,5,internacional,0.64
TX0006004,REF-2026-0006004,2026-03-28T13:30:42Z,2026-03-28,2022.92,USD,COMPRA_ONLINE,APP,APROBADA,true,false,3,internacional|comercio_riesgoso,0.58
TX0005822,REF-2026-0005822,2026-03-28T13:50:53Z,2026-03-28,618.74,GTQ,COMPRA_ONLINE,WEB,APROBADA,false,false,2,normal,0.40
TX0007476,REF-2026-0007476,2026-03-28T13:55:02Z,2026-03-28,683.98,GTQ,DEPOSITO,ATM,APROBADA,false,false,5,normal,0.34
TX0005009,REF-2026-0005009,2026-03-28T14:09:34Z,2026-03-28,198.87,USD,PAGO_COMERCIO,WEB,APROBADA,true,false,6,internacional,0.40
TX0004809,REF-2026-0004809,2026-03-28T14:33:20Z,2026-03-28,4400.10,USD,TRANSFERENCIA,API,APROBADA,false,false,4,dispositivo_riesgoso,0.59
TX0000152,REF-2026-0000152,2026-03-28T14:49:02Z,2026-03-28,1850.15,GTQ,DEPOSITO,ATM,APROBADA,false,false,5,dispositivo_riesgoso,0.54
TX0001052,REF-2026-0001052,2026-03-28T15:06:17Z,2026-03-28,897.25,USD,PAGO_SERVICIO,APP,APROBADA,false,false,5,comercio_riesgoso,0.46
TX0000951,REF-2026-0000951,2026-03-28T15:20:12Z,2026-03-28,628.47,USD,PAGO_COMERCIO,APP,APROBADA,false,false,4,normal,0.38
TX0000153,REF-2026-0000153,2026-03-28T16:51:28Z,2026-03-28,5197.99,GTQ,TRANSFERENCIA,WEB,APROBADA,false,false,5,normal,0.24
TX0001480,REF-2026-0001480,2026-03-28T16:51:51Z,2026-03-28,1667.81,GTQ,PAGO_COMERCIO,WEB,APROBADA,false,false,3,comercio_riesgoso,0.59
TX0004788,REF-2026-0004788,2026-03-28T17:57:20Z,2026-03-28,477.94,USD,RETIRO_ATM,ATM,APROBADA,true,false,4,internacional,0.58
TX0001849,REF-2026-0001849,2026-03-28T19:41:20Z,2026-03-28,2149.01,USD,TRANSFERENCIA,WEB,APROBADA,false,false,1,normal,0.34
TX0007712,REF-2026-0007712,2026-03-28T20:14:42Z,2026-03-28,819.76,USD,TRANSFERENCIA,APP,APROBADA,true,false,6,internacional,0.49
TX0000728,REF-2026-0000728,2026-03-28T20:23:16Z,2026-03-28,987.40,GTQ,COMPRA_ONLINE,APP,APROBADA,false,true,4,dispositivo_riesgoso|comercio_riesgoso|sospechosa,0.60
TX0005165,REF-2026-0005165,2026-03-28T20:23:57Z,2026-03-28,224.97,USD,RETIRO_ATM,ATM,APROBADA,true,false,6,internacional|dispositivo_riesgoso,0.72
TX0002570,REF-2026-0002570,2026-03-28T20:24:43Z,2026-03-28,602.06,USD,RETIRO_ATM,ATM,APROBADA,false,false,5,normal,0.40
TX0004583,REF-2026-0004583,2026-03-28T20:29:25Z,2026-03-28,278.68,USD,PAGO_COMERCIO,WEB,APROBADA,true,false,8,internacional|alta_velocidad,0.66
TX0005541,REF-2026-0005541,2026-03-28T20:31:31Z,2026-03-28,1003.78,USD,PAGO_COMERCIO,POS,APROBADA,true,false,2,internacional,0.57
TX0006707,REF-2026-0006707,2026-03-28T20:34:48Z,2026-03-28,896.35,GTQ,PAGO_COMERCIO,APP,APROBADA,false,false,4,normal,0.41
TX0003940,REF-2026-0003940,2026-03-28T21:26:46Z,2026-03-28,705.86,USD,PAGO_COMERCIO,WEB,APROBADA,true,false,4,internacional|dispositivo_riesgoso,0.64
TX0004848,REF-2026-0004848,2026-03-28T21:35:26Z,2026-03-28,980.02,GTQ,COMPRA_ONLINE,WEB,APROBADA,false,false,3,normal,0.47
TX0000289,REF-2026-0000289,2026-03-28T21:38:35Z,2026-03-28,2226.23,USD,TRANSFERENCIA,API,APROBADA,true,false,2,internacional,0.60
TX0005412,REF-2026-0005412,2026-03-28T21:41:33Z,2026-03-28,1782.71,GTQ,PAGO_COMERCIO,WEB,APROBADA,false,false,2,normal,0.40
TX0005018,REF-2026-0005018,2026-03-28T22:24:43Z,2026-03-28,3111.11,USD,DEPOSITO,APP,PENDIENTE,false,false,6,normal,0.45
TX0006379,REF-2026-0006379,2026-03-28T22:53:03Z,2026-03-28,1151.63,USD,DEPOSITO,APP,APROBADA,false,false,4,normal,0.25
TX0002145,REF-2026-0002145,2026-03-28T23:54:55Z,2026-03-28,1607.57,USD,TRANSFERENCIA,API,PENDIENTE,false,false,1,horario_inusual,0.39
TX0004952,REF-2026-0004952,2026-03-29T00:24:14Z,2026-03-29,3216.53,USD,TRANSFERENCIA,WEB,APROBADA,false,false,3,horario_inusual,0.41
TX0008839,REF-2026-0008839,2026-03-29T00:26:46Z,2026-03-29,1506.08,GTQ,TRANSFERENCIA,APP,APROBADA,false,false,2,horario_inusual,0.41
TX0007954,REF-2026-0007954,2026-03-29T01:48:24Z,2026-03-29,2780.87,USD,TRANSFERENCIA,APP,APROBADA,true,false,4,internacional|horario_inusual,0.59
TX0003309,REF-2026-0003309,2026-03-29T02:14:19Z,2026-03-29,799.93,GTQ,PAGO_COMERCIO,WEB,APROBADA,false,false,4,horario_inusual,0.44
TX0007533,REF-2026-0007533,2026-03-29T02:45:43Z,2026-03-29,1724.37,USD,TRANSFERENCIA,WEB,APROBADA,true,false,6,internacional|horario_inusual,0.63
TX0005233,REF-2026-0005233,2026-03-29T02:52:01Z,2026-03-29,1693.08,USD,TRANSFERENCIA,WEB,APROBADA,true,false,5,internacional|horario_inusual,0.74
TX0003569,REF-2026-0003569,2026-03-29T02:52:45Z,2026-03-29,919.99,USD,RETIRO_ATM,ATM,APROBADA,false,false,3,horario_inusual,0.46
TX0007792,REF-2026-0007792,2026-03-29T03:07:57Z,2026-03-29,2213.94,GTQ,TRANSFERENCIA,APP,APROBADA,false,false,3,horario_inusual,0.51
TX0006661,REF-2026-0006661,2026-03-29T03:26:34Z,2026-03-29,1563.49,USD,PAGO_SERVICIO,WEB,APROBADA,false,false,4,horario_inusual,0.61
TX0000572,REF-2026-0000572,2026-03-29T04:28:41Z,2026-03-29,2208.45,USD,TRANSFERENCIA,APP,APROBADA,true,false,5,internacional|horario_inusual,0.66
TX0006396,REF-2026-0006396,2026-03-29T04:30:03Z,2026-03-29,711.79,USD,RETIRO_ATM,ATM,APROBADA,true,false,3,internacional|horario_inusual,0.64
TX0002274,REF-2026-0002274,2026-03-29T04:54:06Z,2026-03-29,371.63,USD,PAGO_COMERCIO,APP,APROBADA,false,false,2,horario_inusual|comercio_riesgoso,0.46
TX0002624,REF-2026-0002624,2026-03-29T05:01:28Z,2026-03-29,484.86,USD,COMPRA_ONLINE,WEB,APROBADA,true,false,5,internacional|comercio_riesgoso,0.74
TX0004060,REF-2026-0004060,2026-03-29T06:44:57Z,2026-03-29,279.43,GTQ,PAGO_COMERCIO,POS,APROBADA,false,false,3,normal,0.33
TX0005206,REF-2026-0005206,2026-03-29T06:45:45Z,2026-03-29,1802.24,GTQ,TRANSFERENCIA,APP,APROBADA,false,false,3,normal,0.39
TX0007557,REF-2026-0007557,2026-03-29T06:59:27Z,2026-03-29,6151.08,GTQ,DEPOSITO,ATM,APROBADA,false,false,4,normal,0.47
TX0007578,REF-2026-0007578,2026-03-29T08:25:22Z,2026-03-29,1328.78,USD,COMPRA_ONLINE,WEB,APROBADA,true,false,5,internacional,0.61
TX0007336,REF-2026-0007336,2026-03-29T08:54:45Z,2026-03-29,1549.11,USD,TRANSFERENCIA,APP,APROBADA,false,false,5,normal,0.37
TX0006946,REF-2026-0006946,2026-03-29T09:32:37Z,2026-03-29,932.76,USD,PAGO_COMERCIO,POS,APROBADA,true,false,6,internacional|dispositivo_riesgoso,0.70
TX0007351,REF-2026-0007351,2026-03-29T10:06:28Z,2026-03-29,291.23,GTQ,PAGO_COMERCIO,POS,APROBADA,false,false,3,comercio_riesgoso,0.45
TX0006694,REF-2026-0006694,2026-03-29T10:21:09Z,2026-03-29,598.42,USD,PAGO_COMERCIO,APP,APROBADA,false,false,3,comercio_riesgoso,0.43
TX0008260,REF-2026-0008260,2026-03-29T10:51:28Z,2026-03-29,413.71,USD,PAGO_COMERCIO,POS,PENDIENTE,true,false,4,internacional|comercio_riesgoso,0.69
TX0001547,REF-2026-0001547,2026-03-29T11:39:49Z,2026-03-29,4821.32,USD,PAGO_COMERCIO,WEB,APROBADA,false,false,1,normal,0.34
TX0005310,REF-2026-0005310,2026-03-29T11:40:19Z,2026-03-29,2372.08,USD,PAGO_COMERCIO,POS,APROBADA,true,false,5,internacional|comercio_riesgoso,0.58
TX0000350,REF-2026-0000350,2026-03-29T11:49:09Z,2026-03-29,512.83,USD,RETIRO_ATM,ATM,APROBADA,true,false,4,internacional,0.62
TX0004986,REF-2026-0004986,2026-03-29T12:01:49Z,2026-03-29,445.37,GTQ,PAGO_COMERCIO,POS,APROBADA,false,false,4,normal,0.57
TX0005787,REF-2026-0005787,2026-03-29T13:37:20Z,2026-03-29,4242.75,GTQ,TRANSFERENCIA,WEB,APROBADA,false,false,3,normal,0.22
TX0005771,REF-2026-0005771,2026-03-29T13:48:16Z,2026-03-29,1144.18,GTQ,PAGO_SERVICIO,APP,APROBADA,false,false,3,normal,0.54
TX0001237,REF-2026-0001237,2026-03-29T14:33:11Z,2026-03-29,1242.01,USD,DEPOSITO,SUCURSAL,APROBADA,false,false,4,normal,0.37
TX0008881,REF-2026-0008881,2026-03-29T14:49:50Z,2026-03-29,1030.14,GTQ,TRANSFERENCIA,APP,APROBADA,false,false,7,alta_velocidad,0.46
TX0000679,REF-2026-0000679,2026-03-29T15:11:29Z,2026-03-29,2160.30,GTQ,TRANSFERENCIA,APP,APROBADA,false,false,2,normal,0.34
TX0000456,REF-2026-0000456,2026-03-29T15:15:56Z,2026-03-29,2387.32,GTQ,TRANSFERENCIA,APP,APROBADA,false,false,6,normal,0.36
TX0000778,REF-2026-0000778,2026-03-29T15:35:48Z,2026-03-29,828.65,USD,COMPRA_ONLINE,WEB,APROBADA,true,false,9,internacional|comercio_riesgoso|alta_velocidad,0.82
TX0002860,REF-2026-0002860,2026-03-29T15:39:24Z,2026-03-29,745.23,USD,PAGO_SERVICIO,WEB,APROBADA,false,false,5,dispositivo_riesgoso,0.54
TX0002635,REF-2026-0002635,2026-03-29T15:50:15Z,2026-03-29,167.89,USD,PAGO_COMERCIO,APP,APROBADA,false,false,6,comercio_riesgoso,0.55
TX0006483,REF-2026-0006483,2026-03-29T15:56:26Z,2026-03-29,1654.10,USD,TRANSFERENCIA,APP,APROBADA,false,false,3,normal,0.41
TX0004315,REF-2026-0004315,2026-03-29T16:04:00Z,2026-03-29,3367.99,USD,PAGO_COMERCIO,WEB,APROBADA,false,false,0,normal,0.26
TX0008419,REF-2026-0008419,2026-03-29T17:46:29Z,2026-03-29,1140.95,USD,DEPOSITO,SUCURSAL,APROBADA,false,false,1,normal,0.47
TX0006779,REF-2026-0006779,2026-03-29T18:07:19Z,2026-03-29,901.12,GTQ,TRANSFERENCIA,WEB,APROBADA,false,false,0,normal,0.29
TX0007711,REF-2026-0007711,2026-03-29T18:48:44Z,2026-03-29,2803.99,GTQ,TRANSFERENCIA,API,PENDIENTE,false,false,5,normal,0.36
TX0007028,REF-2026-0007028,2026-03-29T19:00:27Z,2026-03-29,311.70,USD,RETIRO_ATM,ATM,APROBADA,true,false,0,internacional,0.43
TX0003904,REF-2026-0003904,2026-03-29T19:02:32Z,2026-03-29,489.54,USD,TRANSFERENCIA,APP,PENDIENTE,true,false,3,internacional,0.38
TX0001639,REF-2026-0001639,2026-03-29T19:10:22Z,2026-03-29,2233.22,USD,TRANSFERENCIA,APP,APROBADA,true,false,6,internacional|dispositivo_riesgoso,0.65
TX0003505,REF-2026-0003505,2026-03-29T19:30:30Z,2026-03-29,1627.55,GTQ,TRANSFERENCIA,WEB,APROBADA,false,false,0,normal,0.36
TX0003308,REF-2026-0003308,2026-03-29T19:35:57Z,2026-03-29,1072.38,GTQ,PAGO_SERVICIO,WEB,APROBADA,false,false,1,normal,0.38
TX0006182,REF-2026-0006182,2026-03-29T19:40:19Z,2026-03-29,417.92,USD,TRANSFERENCIA,WEB,APROBADA,false,false,5,normal,0.43
TX0000204,REF-2026-0000204,2026-03-29T19:55:07Z,2026-03-29,464.05,USD,RETIRO_ATM,ATM,APROBADA,false,false,4,normal,0.40
TX0005415,REF-2026-0005415,2026-03-29T21:17:51Z,2026-03-29,2111.30,GTQ,TRANSFERENCIA,API,APROBADA,false,false,8,alta_velocidad,0.42
TX0000729,REF-2026-0000729,2026-03-29T21:24:45Z,2026-03-29,1626.07,GTQ,PAGO_SERVICIO,WEB,APROBADA,false,false,4,normal,0.38
TX0002410,REF-2026-0002410,2026-03-29T22:02:37Z,2026-03-29,877.13,USD,COMPRA_ONLINE,WEB,APROBADA,true,false,3,internacional|dispositivo_riesgoso,0.63
TX0006992,REF-2026-0006992,2026-03-29T22:42:42Z,2026-03-29,1215.34,USD,TRANSFERENCIA,API,APROBADA,true,false,3,internacional,0.48
TX0000548,REF-2026-0000548,2026-03-29T23:19:58Z,2026-03-29,429.89,USD,RETIRO_ATM,ATM,APROBADA,false,false,6,horario_inusual,0.41
TX0007178,REF-2026-0007178,2026-03-29T23:32:04Z,2026-03-29,789.24,GTQ,COMPRA_ONLINE,APP,APROBADA,false,false,3,horario_inusual,0.61
TX0000965,REF-2026-0000965,2026-03-29T23:43:47Z,2026-03-29,1909.14,GTQ,PAGO_COMERCIO,WEB,APROBADA,false,false,3,horario_inusual,0.66
TX0001879,REF-2026-0001879,2026-03-29T23:47:01Z,2026-03-29,1913.94,USD,DEPOSITO,SUCURSAL,APROBADA,true,false,5,internacional|horario_inusual,0.64
TX0006484,REF-2026-0006484,2026-03-30T01:16:06Z,2026-03-30,880.19,GTQ,PAGO_COMERCIO,APP,APROBADA,false,false,2,horario_inusual|dispositivo_riesgoso,0.63
TX0002530,REF-2026-0002530,2026-03-30T01:24:55Z,2026-03-30,577.61,USD,TRANSFERENCIA,WEB,APROBADA,false,false,5,horario_inusual,0.39
TX0002256,REF-2026-0002256,2026-03-30T01:54:00Z,2026-03-30,2378.38,GTQ,TRANSFERENCIA,WEB,APROBADA,false,false,5,horario_inusual,0.61
TX0008289,REF-2026-0008289,2026-03-30T03:06:46Z,2026-03-30,1907.28,USD,TRANSFERENCIA,API,PENDIENTE,false,false,5,horario_inusual,0.42
TX0000966,REF-2026-0000966,2026-03-30T03:20:39Z,2026-03-30,870.15,USD,TRANSFERENCIA,APP,APROBADA,false,false,4,horario_inusual,0.36
TX0001150,REF-2026-0001150,2026-03-30T04:00:59Z,2026-03-30,439.71,USD,PAGO_SERVICIO,APP,APROBADA,false,true,5,horario_inusual|sospechosa,0.59
TX0004021,REF-2026-0004021,2026-03-30T04:34:41Z,2026-03-30,2125.14,USD,PAGO_COMERCIO,WEB,PENDIENTE,true,false,5,internacional|horario_inusual,0.56
TX0000669,REF-2026-0000669,2026-03-30T05:31:07Z,2026-03-30,6712.11,GTQ,TRANSFERENCIA,WEB,APROBADA,false,false,2,normal,0.46
TX0007175,REF-2026-0007175,2026-03-30T05:34:56Z,2026-03-30,620.49,GTQ,PAGO_COMERCIO,POS,APROBADA,false,false,6,normal,0.44
TX0001569,REF-2026-0001569,2026-03-30T07:25:37Z,2026-03-30,387.08,USD,RETIRO_ATM,ATM,PENDIENTE,false,false,5,normal,0.32
TX0002161,REF-2026-0002161,2026-03-30T08:00:56Z,2026-03-30,967.11,GTQ,PAGO_COMERCIO,POS,APROBADA,false,false,5,comercio_riesgoso,0.46
TX0002493,REF-2026-0002493,2026-03-30T08:31:07Z,2026-03-30,573.82,USD,RETIRO_ATM,ATM,APROBADA,false,false,6,normal,0.30
TX0001886,REF-2026-0001886,2026-03-30T08:53:10Z,2026-03-30,976.28,GTQ,TRANSFERENCIA,API,APROBADA,false,false,3,normal,0.35
TX0000657,REF-2026-0000657,2026-03-30T09:21:29Z,2026-03-30,1009.37,USD,PAGO_SERVICIO,WEB,APROBADA,false,false,1,normal,0.48
TX0000892,REF-2026-0000892,2026-03-30T11:01:27Z,2026-03-30,895.40,USD,TRANSFERENCIA,APP,APROBADA,true,false,6,internacional,0.67
TX0005386,REF-2026-0005386,2026-03-30T11:07:33Z,2026-03-30,1901.00,GTQ,PAGO_COMERCIO,APP,APROBADA,false,false,3,normal,0.34
TX0007762,REF-2026-0007762,2026-03-30T11:52:41Z,2026-03-30,1030.79,GTQ,COMPRA_ONLINE,WEB,APROBADA,false,false,2,comercio_riesgoso,0.52
TX0004308,REF-2026-0004308,2026-03-30T12:47:35Z,2026-03-30,1301.81,GTQ,DEPOSITO,ATM,APROBADA,false,false,3,normal,0.26
TX0002597,REF-2026-0002597,2026-03-30T14:23:04Z,2026-03-30,524.53,GTQ,RETIRO_ATM,ATM,APROBADA,false,false,1,dispositivo_riesgoso,0.53
TX0008238,REF-2026-0008238,2026-03-30T14:30:48Z,2026-03-30,432.43,USD,PAGO_COMERCIO,POS,APROBADA,true,false,3,internacional,0.42
TX0002511,REF-2026-0002511,2026-03-30T14:43:02Z,2026-03-30,879.47,GTQ,PAGO_COMERCIO,APP,APROBADA,false,false,0,normal,0.24
TX0001035,REF-2026-0001035,2026-03-30T15:07:15Z,2026-03-30,522.63,USD,COMPRA_ONLINE,APP,APROBADA,true,false,4,internacional,0.81
TX0005837,REF-2026-0005837,2026-03-30T15:17:06Z,2026-03-30,1020.31,USD,COMPRA_ONLINE,WEB,APROBADA,true,false,2,internacional,0.51
TX0008456,REF-2026-0008456,2026-03-30T15:48:54Z,2026-03-30,990.03,USD,RETIRO_ATM,ATM,PENDIENTE,false,false,0,normal,0.25
TX0002094,REF-2026-0002094,2026-03-30T16:22:48Z,2026-03-30,1597.04,USD,TRANSFERENCIA,WEB,APROBADA,true,false,4,internacional,0.66
TX0007339,REF-2026-0007339,2026-03-30T17:23:20Z,2026-03-30,498.82,GTQ,PAGO_SERVICIO,APP,APROBADA,false,false,2,dispositivo_riesgoso,0.59
TX0004253,REF-2026-0004253,2026-03-30T17:32:16Z,2026-03-30,1812.45,USD,TRANSFERENCIA,WEB,APROBADA,true,false,5,internacional,0.58
TX0003206,REF-2026-0003206,2026-03-30T17:52:32Z,2026-03-30,504.90,USD,PAGO_COMERCIO,POS,PENDIENTE,true,false,4,internacional,0.62
TX0005239,REF-2026-0005239,2026-03-30T17:59:36Z,2026-03-30,1521.15,GTQ,PAGO_COMERCIO,WEB,APROBADA,false,false,3,normal,0.45
TX0002586,REF-2026-0002586,2026-03-30T18:02:23Z,2026-03-30,1516.97,USD,DEPOSITO,ATM,APROBADA,false,false,2,normal,0.29
TX0006392,REF-2026-0006392,2026-03-30T19:35:54Z,2026-03-30,1920.93,GTQ,PAGO_SERVICIO,WEB,APROBADA,false,false,4,normal,0.36
TX0004019,REF-2026-0004019,2026-03-30T19:59:26Z,2026-03-30,908.05,USD,TRANSFERENCIA,API,APROBADA,false,false,6,normal,0.40
TX0001306,REF-2026-0001306,2026-03-30T20:16:00Z,2026-03-30,5082.84,GTQ,TRANSFERENCIA,WEB,APROBADA,false,false,6,normal,0.27
TX0001176,REF-2026-0001176,2026-03-30T20:44:55Z,2026-03-30,1537.52,USD,TRANSFERENCIA,APP,APROBADA,true,false,1,internacional,0.52
TX0007479,REF-2026-0007479,2026-03-30T20:45:20Z,2026-03-30,255.24,GTQ,PAGO_COMERCIO,POS,APROBADA,false,false,3,comercio_riesgoso,0.49
TX0001432,REF-2026-0001432,2026-03-30T20:59:33Z,2026-03-30,266.18,GTQ,PAGO_COMERCIO,WEB,APROBADA,false,false,4,normal,0.41
TX0003324,REF-2026-0003324,2026-03-30T21:16:26Z,2026-03-30,201.03,USD,PAGO_COMERCIO,APP,APROBADA,true,false,3,internacional,0.58
TX0005548,REF-2026-0005548,2026-03-30T21:29:23Z,2026-03-30,606.96,GTQ,PAGO_COMERCIO,WEB,APROBADA,false,false,1,normal,0.30
TX0007184,REF-2026-0007184,2026-03-30T21:32:29Z,2026-03-30,936.06,GTQ,TRANSFERENCIA,API,APROBADA,false,false,3,normal,0.47
TX0002909,REF-2026-0002909,2026-03-30T21:36:46Z,2026-03-30,548.05,USD,PAGO_COMERCIO,APP,APROBADA,false,false,4,normal,0.39
TX0003086,REF-2026-0003086,2026-03-30T22:04:43Z,2026-03-30,1533.09,USD,PAGO_COMERCIO,APP,APROBADA,false,false,5,normal,0.37
TX0002578,REF-2026-0002578,2026-03-30T22:14:04Z,2026-03-30,681.02,GTQ,PAGO_SERVICIO,WEB,APROBADA,false,false,2,normal,0.21
TX0003543,REF-2026-0003543,2026-03-30T22:19:47Z,2026-03-30,1249.26,GTQ,PAGO_COMERCIO,POS,APROBADA,false,false,3,comercio_riesgoso,0.40
TX0000481,REF-2026-0000481,2026-03-30T23:29:15Z,2026-03-30,274.42,GTQ,PAGO_COMERCIO,WEB,PENDIENTE,false,false,6,horario_inusual,0.56
TX0003721,REF-2026-0003721,2026-03-31T00:12:08Z,2026-03-31,189.05,GTQ,RETIRO_ATM,ATM,APROBADA,false,false,2,horario_inusual,0.47
TX0007837,REF-2026-0007837,2026-03-31T00:13:40Z,2026-03-31,269.29,GTQ,PAGO_COMERCIO,APP,APROBADA,false,false,2,horario_inusual|dispositivo_riesgoso,0.57
TX0000799,REF-2026-0000799,2026-03-31T00:39:29Z,2026-03-31,840.86,GTQ,DEPOSITO,ATM,APROBADA,false,false,4,horario_inusual,0.49
TX0007254,REF-2026-0007254,2026-03-31T01:01:28Z,2026-03-31,1061.63,USD,TRANSFERENCIA,WEB,APROBADA,false,false,5,horario_inusual,0.42
TX0000092,REF-2026-0000092,2026-03-31T01:12:54Z,2026-03-31,370.11,GTQ,RETIRO_ATM,ATM,APROBADA,false,false,0,horario_inusual|dispositivo_riesgoso,0.60
TX0006088,REF-2026-0006088,2026-03-31T02:11:37Z,2026-03-31,742.11,USD,RETIRO_ATM,ATM,PENDIENTE,true,false,5,internacional|horario_inusual,0.54
TX0000719,REF-2026-0000719,2026-03-31T02:29:37Z,2026-03-31,483.69,GTQ,PAGO_COMERCIO,POS,APROBADA,false,false,7,horario_inusual|alta_velocidad,0.51
TX0005236,REF-2026-0005236,2026-03-31T02:36:45Z,2026-03-31,3582.98,GTQ,TRANSFERENCIA,API,APROBADA,false,false,1,horario_inusual,0.39
TX0002930,REF-2026-0002930,2026-03-31T03:01:58Z,2026-03-31,2066.22,USD,DEPOSITO,SUCURSAL,APROBADA,false,false,1,horario_inusual,0.36
TX0004328,REF-2026-0004328,2026-03-31T03:58:46Z,2026-03-31,1421.37,USD,PAGO_COMERCIO,APP,APROBADA,false,false,7,horario_inusual|dispositivo_riesgoso|comercio_riesgoso|alta_velocidad|sospechosa,0.85
TX0001682,REF-2026-0001682,2026-03-31T04:06:05Z,2026-03-31,1224.37,GTQ,TRANSFERENCIA,API,APROBADA,false,false,3,horario_inusual,0.42
TX0003273,REF-2026-0003273,2026-03-31T04:26:30Z,2026-03-31,254.97,USD,TRANSFERENCIA,WEB,APROBADA,false,false,5,horario_inusual,0.54
TX0002004,REF-2026-0002004,2026-03-31T05:28:58Z,2026-03-31,347.57,GTQ,PAGO_COMERCIO,APP,APROBADA,false,false,5,normal,0.56
TX0003971,REF-2026-0003971,2026-03-31T05:33:31Z,2026-03-31,5590.76,GTQ,TRANSFERENCIA,APP,PENDIENTE,false,false,7,alta_velocidad,0.37
TX0008476,REF-2026-0008476,2026-03-31T05:40:56Z,2026-03-31,1641.58,USD,TRANSFERENCIA,API,APROBADA,true,false,5,internacional,0.46
TX0002385,REF-2026-0002385,2026-03-31T05:49:27Z,2026-03-31,1073.04,USD,TRANSFERENCIA,APP,APROBADA,true,false,10,internacional|dispositivo_riesgoso|alta_velocidad,0.66
TX0003768,REF-2026-0003768,2026-03-31T06:12:09Z,2026-03-31,1676.05,GTQ,COMPRA_ONLINE,APP,APROBADA,false,false,6,normal,0.34
TX0008525,REF-2026-0008525,2026-03-31T06:40:13Z,2026-03-31,686.63,USD,COMPRA_ONLINE,APP,APROBADA,true,false,5,internacional,0.61
TX0001905,REF-2026-0001905,2026-03-31T06:43:14Z,2026-03-31,227.59,USD,PAGO_COMERCIO,APP,APROBADA,true,false,5,internacional|dispositivo_riesgoso,0.76
TX0006588,REF-2026-0006588,2026-03-31T06:57:51Z,2026-03-31,2256.97,USD,TRANSFERENCIA,WEB,APROBADA,true,false,4,internacional,0.60
TX0004495,REF-2026-0004495,2026-03-31T08:20:59Z,2026-03-31,591.08,GTQ,RETIRO_ATM,ATM,APROBADA,false,false,4,normal,0.40
TX0007282,REF-2026-0007282,2026-03-31T08:23:36Z,2026-03-31,1750.51,USD,TRANSFERENCIA,APP,APROBADA,true,false,7,internacional|alta_velocidad,0.48
TX0006368,REF-2026-0006368,2026-03-31T08:27:53Z,2026-03-31,312.48,USD,PAGO_COMERCIO,POS,APROBADA,true,false,5,internacional,0.55
TX0003824,REF-2026-0003824,2026-03-31T08:43:55Z,2026-03-31,2197.72,USD,PAGO_COMERCIO,POS,APROBADA,true,false,2,internacional,0.59
TX0006449,REF-2026-0006449,2026-03-31T09:15:17Z,2026-03-31,1323.01,USD,DEPOSITO,APP,APROBADA,false,false,4,normal,0.38
TX0004559,REF-2026-0004559,2026-03-31T09:47:35Z,2026-03-31,2151.82,USD,TRANSFERENCIA,API,APROBADA,false,false,7,alta_velocidad,0.47
TX0005449,REF-2026-0005449,2026-03-31T09:53:55Z,2026-03-31,1875.78,USD,PAGO_COMERCIO,POS,APROBADA,true,false,6,internacional,0.70
TX0002200,REF-2026-0002200,2026-03-31T10:55:59Z,2026-03-31,1528.50,USD,COMPRA_ONLINE,WEB,APROBADA,true,false,3,internacional,0.52
TX0006977,REF-2026-0006977,2026-03-31T11:33:05Z,2026-03-31,4198.30,USD,TRANSFERENCIA,API,APROBADA,true,false,4,internacional,0.57
TX0002774,REF-2026-0002774,2026-03-31T12:13:04Z,2026-03-31,656.43,GTQ,PAGO_COMERCIO,POS,APROBADA,false,false,4,normal,0.36
TX0008136,REF-2026-0008136,2026-03-31T13:00:38Z,2026-03-31,1956.14,USD,TRANSFERENCIA,APP,APROBADA,false,false,3,normal,0.33
TX0001824,REF-2026-0001824,2026-03-31T13:04:23Z,2026-03-31,2948.91,USD,TRANSFERENCIA,API,APROBADA,false,false,7,alta_velocidad,0.38
TX0005396,REF-2026-0005396,2026-03-31T14:01:21Z,2026-03-31,1761.83,USD,TRANSFERENCIA,APP,APROBADA,true,false,5,internacional,0.49
TX0006805,REF-2026-0006805,2026-03-31T14:44:13Z,2026-03-31,3177.51,USD,TRANSFERENCIA,APP,APROBADA,true,false,4,internacional,0.52
TX0006351,REF-2026-0006351,2026-03-31T15:33:38Z,2026-03-31,1557.98,USD,PAGO_COMERCIO,WEB,PENDIENTE,true,false,6,internacional,0.62
