cuenta_origen_id,cuenta_destino_id,tipo_vinculo,fecha_deteccion,score_vinculo,evidencia,activo
CU001256,CU001213,TRANSFERENCIAS_RECURRENTES,2025-09-28,0.63,telefono|frecuencia_alta,true
CU000607,CU001252,TRANSFERENCIAS_RECURRENTES,2025-11-15,0.87,patron_horario|monto_similar,true
CU000604,CU000564,DISPOSITIVO_COMPARTIDO,2025-05-25,0.94,patron_horario|monto_similar,true
CU000083,CU000861,TRANSFERENCIAS_RECURRENTES,2025-08-14,0.50,patron_horario|frecuencia_alta,true
CU000305,CU000404,IP_COINCIDENTE,2025-09-22,0.94,telefono|monto_similar,true
CU000428,CU000673,DISPOSITIVO_COMPARTIDO,2026-01-26,0.90,ip|frecuencia_alta,false
CU001469,CU001547,DISPOSITIVO_COMPARTIDO,2026-03-22,0.47,ip|frecuencia_alta,true
CU000228,CU000780,TRANSFERENCIAS_RECURRENTES,2025-02-17,0.56,ip|frecuencia_alta,true
CU001436,CU000237,TRANSFERENCIAS_RECURRENTES,2026-03-30,0.76,ip|monto_similar,false
CU001156,CU000630,DISPOSITIVO_COMPARTIDO,2025-07-04,0.85,telefono|frecuencia_alta,true
CU001336,CU000691,IP_COINCIDENTE,2025-04-28,0.79,ip|destino_comun,true
CU000799,CU000139,TRANSFERENCIAS_RECURRENTES,2025-06-05,0.58,telefono|monto_similar,true
CU000669,CU001143,IP_COINCIDENTE,2025-12-25,0.82,ip|monto_similar,true
CU000626,CU001198,TRANSFERENCIAS_RECURRENTES,2025-07-22,0.67,patron_horario|monto_similar,true
CU001150,CU000771,TRANSFERENCIAS_RECURRENTES,2025-09-03,0.54,patron_horario|destino_comun,true
CU001510,CU001376,KYC_SIMILAR,2026-04-13,0.80,ip|monto_similar,true
CU001785,CU001591,DISPOSITIVO_COMPARTIDO,2025-01-30,0.88,telefono|frecuencia_alta,true
CU000066,CU000454,KYC_SIMILAR,2025-08-20,0.37,telefono|frecuencia_alta,false
CU000087,CU000703,KYC_SIMILAR,2025-10-26,0.86,documento|destino_comun,true
CU000165,CU001796,IP_COINCIDENTE,2026-02-19,0.46,documento|monto_similar,true
CU001768,CU000635,KYC_SIMILAR,2026-01-22,0.51,patron_horario|frecuencia_alta,true
CU000848,CU000732,TRANSFERENCIAS_RECURRENTES,2026-03-24,0.61,telefono|monto_similar,true
CU001248,CU001759,DISPOSITIVO_COMPARTIDO,2025-12-07,0.95,patron_horario|destino_comun,true
CU000171,CU001651,IP_COINCIDENTE,2025-06-30,0.79,patron_horario|destino_comun,true
CU000143,CU001654,IP_COINCIDENTE,2025-03-14,0.59,documento|destino_comun,true
CU001651,CU000655,IP_COINCIDENTE,2025-12-05,0.60,documento|destino_comun,true
CU000432,CU001482,IP_COINCIDENTE,2025-04-29,0.60,documento|monto_similar,true
CU001678,CU001382,DISPOSITIVO_COMPARTIDO,2025-09-04,0.68,documento|frecuencia_alta,true
CU000831,CU000489,KYC_SIMILAR,2025-09-18,0.86,telefono|monto_similar,false
CU000433,CU000753,TRANSFERENCIAS_RECURRENTES,2025-09-22,0.76,documento|destino_comun,true
CU001682,CU001631,TRANSFERENCIAS_RECURRENTES,2025-03-20,0.65,documento|monto_similar,true
CU000790,CU000427,IP_COINCIDENTE,2026-01-27,0.63,patron_horario|frecuencia_alta,true
CU001166,CU000431,IP_COINCIDENTE,2025-11-13,0.78,documento|monto_similar,true
CU000434,CU000765,IP_COINCIDENTE,2025-09-24,0.74,ip|monto_similar,false
CU001784,CU000642,TRANSFERENCIAS_RECURRENTES,2025-03-02,0.90,patron_horario|destino_comun,true
CU000225,CU001337,KYC_SIMILAR,2025-04-12,0.38,ip|destino_comun,true
CU001283,CU000120,IP_COINCIDENTE,2025-10-17,0.42,telefono|destino_comun,true
CU001396,CU001474,IP_COINCIDENTE,2026-04-19,0.45,patron_horario|frecuencia_alta,true
CU001249,CU000049,TRANSFERENCIAS_RECURRENTES,2025-09-07,0.36,telefono|frecuencia_alta,true
CU001578,CU001245,DISPOSITIVO_COMPARTIDO,2025-02-18,0.50,telefono|frecuencia_alta,true
CU000357,CU000296,TRANSFERENCIAS_RECURRENTES,2025-03-11,0.77,ip|destino_comun,true
CU001517,CU001010,TRANSFERENCIAS_RECURRENTES,2025-12-19,0.90,ip|frecuencia_alta,true
CU001690,CU001600,IP_COINCIDENTE,2025-03-12,0.62,ip|destino_comun,true
CU001505,CU000755,IP_COINCIDENTE,2025-01-24,0.63,telefono|destino_comun,true
CU001741,CU000791,IP_COINCIDENTE,2026-02-24,0.97,documento|monto_similar,true
CU000594,CU001784,DISPOSITIVO_COMPARTIDO,2025-05-17,0.91,telefono|frecuencia_alta,true
CU001158,CU000961,TRANSFERENCIAS_RECURRENTES,2026-01-26,0.40,ip|destino_comun,false
CU001641,CU001698,TRANSFERENCIAS_RECURRENTES,2025-11-17,0.54,ip|frecuencia_alta,false
CU000562,CU000875,KYC_SIMILAR,2025-08-10,0.77,telefono|monto_similar,true
CU001356,CU000792,DISPOSITIVO_COMPARTIDO,2025-06-21,0.71,ip|frecuencia_alta,true
CU001212,CU001768,IP_COINCIDENTE,2025-11-14,0.89,documento|monto_similar,true
CU000664,CU001348,IP_COINCIDENTE,2026-02-16,0.51,documento|monto_similar,true
CU001665,CU001230,TRANSFERENCIAS_RECURRENTES,2026-04-21,0.91,ip|frecuencia_alta,true
CU001661,CU000971,IP_COINCIDENTE,2025-11-03,0.71,ip|destino_comun,false
CU000519,CU000631,TRANSFERENCIAS_RECURRENTES,2025-10-18,0.92,telefono|monto_similar,true
CU000878,CU001517,DISPOSITIVO_COMPARTIDO,2025-04-21,0.93,ip|frecuencia_alta,true
CU000323,CU001182,KYC_SIMILAR,2025-06-15,0.91,patron_horario|frecuencia_alta,true
CU001602,CU000752,DISPOSITIVO_COMPARTIDO,2026-01-09,0.44,ip|destino_comun,true
CU000113,CU000880,DISPOSITIVO_COMPARTIDO,2025-05-15,0.89,ip|monto_similar,true
CU000991,CU001703,IP_COINCIDENTE,2025-07-28,0.50,documento|monto_similar,true
CU000116,CU001179,TRANSFERENCIAS_RECURRENTES,2026-03-15,0.85,ip|destino_comun,true
CU000427,CU001323,KYC_SIMILAR,2025-11-20,0.54,telefono|frecuencia_alta,true
CU000668,CU001554,KYC_SIMILAR,2025-04-25,0.85,telefono|monto_similar,true
CU001784,CU001686,DISPOSITIVO_COMPARTIDO,2025-07-28,0.86,telefono|frecuencia_alta,true
CU000447,CU001586,DISPOSITIVO_COMPARTIDO,2025-02-07,0.74,documento|monto_similar,true
CU001402,CU000399,DISPOSITIVO_COMPARTIDO,2025-10-07,0.77,ip|destino_comun,true
CU000627,CU000391,DISPOSITIVO_COMPARTIDO,2025-08-17,0.35,ip|destino_comun,true
CU000817,CU001019,KYC_SIMILAR,2025-05-02,0.93,patron_horario|destino_comun,true
CU001092,CU000925,KYC_SIMILAR,2025-03-27,0.77,documento|destino_comun,true
CU000565,CU000339,IP_COINCIDENTE,2025-11-09,0.48,documento|monto_similar,true
CU000224,CU001613,DISPOSITIVO_COMPARTIDO,2025-08-31,0.49,telefono|frecuencia_alta,true
CU000362,CU001202,KYC_SIMILAR,2025-05-28,0.44,patron_horario|destino_comun,true
CU001340,CU001371,KYC_SIMILAR,2025-03-18,0.69,documento|frecuencia_alta,true
CU001709,CU001787,KYC_SIMILAR,2025-07-25,0.39,ip|monto_similar,true
CU001040,CU000811,KYC_SIMILAR,2025-05-04,0.84,telefono|monto_similar,true
CU001534,CU000788,KYC_SIMILAR,2026-04-11,0.57,ip|frecuencia_alta,true
CU001673,CU000749,IP_COINCIDENTE,2025-07-24,0.93,patron_horario|monto_similar,true
CU001064,CU001539,KYC_SIMILAR,2025-03-06,0.83,ip|frecuencia_alta,true
CU000962,CU001601,KYC_SIMILAR,2026-03-01,0.84,patron_horario|destino_comun,true
CU000409,CU000626,KYC_SIMILAR,2026-02-06,0.92,patron_horario|frecuencia_alta,true
CU001634,CU001506,IP_COINCIDENTE,2025-08-29,0.40,patron_horario|destino_comun,true
CU001305,CU000965,DISPOSITIVO_COMPARTIDO,2026-03-11,0.65,patron_horario|monto_similar,true
CU001350,CU001775,DISPOSITIVO_COMPARTIDO,2025-06-19,0.39,documento|destino_comun,true
CU001039,CU001472,IP_COINCIDENTE,2025-12-09,0.66,ip|destino_comun,true
CU000293,CU001218,TRANSFERENCIAS_RECURRENTES,2025-03-10,0.52,documento|destino_comun,true
CU000047,CU000004,TRANSFERENCIAS_RECURRENTES,2025-12-12,0.39,documento|destino_comun,true
CU001507,CU000287,DISPOSITIVO_COMPARTIDO,2025-08-29,0.45,telefono|destino_comun,true
CU000381,CU001473,DISPOSITIVO_COMPARTIDO,2026-03-28,0.39,documento|frecuencia_alta,false
CU001585,CU000016,DISPOSITIVO_COMPARTIDO,2025-01-12,0.61,patron_horario|monto_similar,true
CU001757,CU001756,TRANSFERENCIAS_RECURRENTES,2026-03-31,0.66,documento|frecuencia_alta,true
CU001020,CU000221,DISPOSITIVO_COMPARTIDO,2026-02-12,0.53,documento|frecuencia_alta,false
CU001003,CU001008,DISPOSITIVO_COMPARTIDO,2025-02-12,0.80,documento|frecuencia_alta,true
CU001101,CU001762,DISPOSITIVO_COMPARTIDO,2025-03-17,0.80,patron_horario|destino_comun,true
CU001042,CU000298,IP_COINCIDENTE,2025-03-11,0.55,documento|monto_similar,false
CU001614,CU000034,KYC_SIMILAR,2025-02-01,0.89,documento|destino_comun,true
CU000667,CU000200,DISPOSITIVO_COMPARTIDO,2025-11-24,0.37,ip|frecuencia_alta,true
CU000973,CU000992,DISPOSITIVO_COMPARTIDO,2026-01-11,0.91,patron_horario|frecuencia_alta,true
CU001184,CU000330,TRANSFERENCIAS_RECURRENTES,2025-06-10,0.50,telefono|frecuencia_alta,true
CU000672,CU001597,TRANSFERENCIAS_RECURRENTES,2025-03-07,0.48,telefono|monto_similar,true
CU001472,CU001488,IP_COINCIDENTE,2025-12-09,0.39,patron_horario|monto_similar,true
CU001637,CU001769,IP_COINCIDENTE,2025-01-13,0.41,ip|destino_comun,true
CU000216,CU001261,KYC_SIMILAR,2025-01-03,0.90,ip|destino_comun,true
CU000988,CU001716,TRANSFERENCIAS_RECURRENTES,2025-10-13,0.49,patron_horario|destino_comun,true
CU000153,CU001026,DISPOSITIVO_COMPARTIDO,2025-12-08,0.96,patron_horario|monto_similar,true
CU000710,CU000147,KYC_SIMILAR,2025-01-25,0.50,documento|destino_comun,true
CU000696,CU001394,DISPOSITIVO_COMPARTIDO,2026-01-25,0.44,telefono|monto_similar,true
CU000692,CU001708,DISPOSITIVO_COMPARTIDO,2026-04-15,0.44,ip|destino_comun,true
CU001305,CU000579,KYC_SIMILAR,2025-02-23,0.62,ip|frecuencia_alta,true
CU001731,CU001006,IP_COINCIDENTE,2025-04-14,0.90,patron_horario|destino_comun,false
CU001793,CU000866,TRANSFERENCIAS_RECURRENTES,2025-11-15,0.75,ip|frecuencia_alta,true
CU001176,CU000791,TRANSFERENCIAS_RECURRENTES,2025-01-15,0.81,patron_horario|frecuencia_alta,true
CU001541,CU001376,KYC_SIMILAR,2026-01-20,0.39,documento|destino_comun,true
CU001278,CU001578,KYC_SIMILAR,2025-02-10,0.43,ip|destino_comun,true
CU000353,CU000119,IP_COINCIDENTE,2025-04-29,0.35,ip|frecuencia_alta,true
CU000644,CU000303,DISPOSITIVO_COMPARTIDO,2025-11-14,0.85,documento|monto_similar,true
CU000769,CU001559,DISPOSITIVO_COMPARTIDO,2026-04-20,0.35,documento|destino_comun,true
CU000363,CU000249,DISPOSITIVO_COMPARTIDO,2026-02-06,0.52,telefono|frecuencia_alta,false
CU001286,CU001092,TRANSFERENCIAS_RECURRENTES,2026-03-04,0.40,patron_horario|destino_comun,true
CU000410,CU000108,DISPOSITIVO_COMPARTIDO,2026-02-20,0.73,ip|monto_similar,true
CU001515,CU000705,TRANSFERENCIAS_RECURRENTES,2025-02-18,0.82,ip|frecuencia_alta,true
CU001717,CU001174,KYC_SIMILAR,2025-09-23,0.82,telefono|destino_comun,true
CU001268,CU000474,KYC_SIMILAR,2026-04-03,0.38,telefono|destino_comun,true
CU001544,CU001207,DISPOSITIVO_COMPARTIDO,2025-01-04,0.81,documento|destino_comun,true
CU000647,CU000693,IP_COINCIDENTE,2025-01-19,0.92,telefono|monto_similar,false
CU001425,CU001797,IP_COINCIDENTE,2025-10-29,0.54,ip|monto_similar,true
CU001155,CU001139,IP_COINCIDENTE,2026-01-21,0.88,patron_horario|monto_similar,true
CU000369,CU000146,IP_COINCIDENTE,2025-01-07,0.57,patron_horario|frecuencia_alta,true
CU000921,CU000250,DISPOSITIVO_COMPARTIDO,2025-03-18,0.84,patron_horario|frecuencia_alta,true
CU000527,CU001450,DISPOSITIVO_COMPARTIDO,2026-03-23,0.83,ip|monto_similar,true
CU001289,CU000811,KYC_SIMILAR,2025-05-08,0.92,ip|monto_similar,true
CU000611,CU000265,KYC_SIMILAR,2025-05-07,0.43,patron_horario|frecuencia_alta,false
CU000110,CU000935,TRANSFERENCIAS_RECURRENTES,2026-03-30,0.55,telefono|frecuencia_alta,true
CU001043,CU000265,DISPOSITIVO_COMPARTIDO,2025-01-06,0.95,patron_horario|monto_similar,true
CU000802,CU001602,DISPOSITIVO_COMPARTIDO,2025-04-27,0.39,patron_horario|destino_comun,true
CU001219,CU001136,DISPOSITIVO_COMPARTIDO,2025-10-20,0.55,patron_horario|destino_comun,true
CU000154,CU000464,KYC_SIMILAR,2025-02-21,0.47,telefono|destino_comun,true
CU001316,CU000924,DISPOSITIVO_COMPARTIDO,2025-02-12,0.75,patron_horario|destino_comun,true
CU000830,CU001285,DISPOSITIVO_COMPARTIDO,2025-12-04,0.87,patron_horario|monto_similar,true
CU000798,CU000877,DISPOSITIVO_COMPARTIDO,2025-05-06,0.60,ip|destino_comun,true
CU000649,CU001481,KYC_SIMILAR,2025-09-02,0.66,ip|frecuencia_alta,true
CU000957,CU000111,IP_COINCIDENTE,2025-06-17,0.58,patron_horario|destino_comun,true
CU001489,CU001742,DISPOSITIVO_COMPARTIDO,2025-10-23,0.54,documento|destino_comun,true
CU000694,CU000429,IP_COINCIDENTE,2025-03-11,0.45,ip|destino_comun,true
CU000166,CU001271,TRANSFERENCIAS_RECURRENTES,2025-06-22,0.72,patron_horario|frecuencia_alta,true
CU000188,CU001051,TRANSFERENCIAS_RECURRENTES,2025-01-04,0.54,patron_horario|monto_similar,true
CU000228,CU001771,IP_COINCIDENTE,2025-05-24,0.83,ip|frecuencia_alta,false
CU000876,CU000246,TRANSFERENCIAS_RECURRENTES,2025-06-19,0.63,ip|frecuencia_alta,true
CU000593,CU001457,DISPOSITIVO_COMPARTIDO,2025-12-22,0.68,patron_horario|frecuencia_alta,true
CU001027,CU000561,KYC_SIMILAR,2025-06-29,0.59,telefono|destino_comun,true
CU001295,CU001724,KYC_SIMILAR,2025-11-26,0.87,documento|frecuencia_alta,true
CU000211,CU001541,TRANSFERENCIAS_RECURRENTES,2025-10-18,0.83,ip|monto_similar,true
CU000801,CU000676,IP_COINCIDENTE,2025-06-19,0.67,telefono|monto_similar,true
CU000800,CU001498,IP_COINCIDENTE,2025-12-12,0.87,telefono|destino_comun,true
CU001621,CU001241,KYC_SIMILAR,2025-08-27,0.70,telefono|destino_comun,true
CU000230,CU000757,KYC_SIMILAR,2026-02-05,0.96,documento|frecuencia_alta,true
CU001381,CU001795,IP_COINCIDENTE,2025-12-30,0.65,patron_horario|frecuencia_alta,true
CU000188,CU001135,DISPOSITIVO_COMPARTIDO,2025-01-30,0.50,telefono|monto_similar,true
CU000777,CU000944,DISPOSITIVO_COMPARTIDO,2026-04-10,0.83,telefono|destino_comun,true
CU000919,CU001109,IP_COINCIDENTE,2025-02-11,0.55,telefono|monto_similar,true
CU000634,CU000268,KYC_SIMILAR,2025-06-29,0.49,patron_horario|frecuencia_alta,false
CU000540,CU000202,IP_COINCIDENTE,2025-01-16,0.96,documento|destino_comun,true
CU000692,CU000843,TRANSFERENCIAS_RECURRENTES,2026-02-08,0.36,telefono|monto_similar,true
CU001470,CU000346,KYC_SIMILAR,2025-01-14,0.92,documento|frecuencia_alta,true
CU000693,CU001463,IP_COINCIDENTE,2025-04-30,0.55,ip|destino_comun,false
CU000448,CU000854,DISPOSITIVO_COMPARTIDO,2025-12-04,0.95,ip|frecuencia_alta,true
CU000793,CU000895,KYC_SIMILAR,2026-03-03,0.71,telefono|destino_comun,true
CU001386,CU000523,TRANSFERENCIAS_RECURRENTES,2026-04-05,0.48,patron_horario|destino_comun,true
CU000957,CU001466,TRANSFERENCIAS_RECURRENTES,2026-02-03,0.56,patron_horario|destino_comun,true
CU000889,CU001481,IP_COINCIDENTE,2025-02-19,0.92,documento|destino_comun,true
CU000267,CU000237,TRANSFERENCIAS_RECURRENTES,2025-03-16,0.47,documento|monto_similar,true
CU001252,CU000433,DISPOSITIVO_COMPARTIDO,2025-01-26,0.51,telefono|frecuencia_alta,true
CU001363,CU001613,TRANSFERENCIAS_RECURRENTES,2026-03-31,0.53,documento|destino_comun,false
CU001742,CU001008,IP_COINCIDENTE,2025-07-19,0.57,ip|frecuencia_alta,true
CU001259,CU000137,DISPOSITIVO_COMPARTIDO,2025-06-30,0.56,ip|monto_similar,true
CU000752,CU000993,KYC_SIMILAR,2025-10-31,0.77,telefono|monto_similar,true
CU001445,CU000102,TRANSFERENCIAS_RECURRENTES,2026-04-15,0.73,ip|monto_similar,true
CU001593,CU001492,DISPOSITIVO_COMPARTIDO,2026-04-09,0.45,documento|frecuencia_alta,true
CU001013,CU000160,TRANSFERENCIAS_RECURRENTES,2025-07-31,0.81,telefono|destino_comun,true
CU000918,CU001716,KYC_SIMILAR,2025-11-18,0.60,telefono|destino_comun,true
CU000845,CU001545,DISPOSITIVO_COMPARTIDO,2026-01-17,0.62,patron_horario|destino_comun,true
CU001321,CU001213,TRANSFERENCIAS_RECURRENTES,2025-11-01,0.67,documento|monto_similar,false
CU001418,CU000539,IP_COINCIDENTE,2025-01-29,0.46,ip|destino_comun,true
CU000714,CU001769,DISPOSITIVO_COMPARTIDO,2025-04-22,0.58,telefono|frecuencia_alta,true
CU001520,CU000980,KYC_SIMILAR,2025-12-22,0.74,patron_horario|frecuencia_alta,true
CU001557,CU001645,IP_COINCIDENTE,2025-03-21,0.49,telefono|destino_comun,true
CU000679,CU000311,KYC_SIMILAR,2025-01-29,0.47,ip|monto_similar,true
CU001001,CU001442,TRANSFERENCIAS_RECURRENTES,2025-07-09,0.62,patron_horario|monto_similar,false
CU001194,CU001017,IP_COINCIDENTE,2025-04-11,0.52,telefono|monto_similar,true
CU001092,CU000840,DISPOSITIVO_COMPARTIDO,2025-12-05,0.50,telefono|destino_comun,true
CU000169,CU000326,TRANSFERENCIAS_RECURRENTES,2026-01-14,0.54,patron_horario|frecuencia_alta,true
CU000918,CU000857,DISPOSITIVO_COMPARTIDO,2026-03-03,0.42,telefono|monto_similar,true
CU000615,CU000619,KYC_SIMILAR,2025-12-05,0.56,documento|destino_comun,true
CU000184,CU000406,KYC_SIMILAR,2025-04-09,0.58,patron_horario|destino_comun,true
CU000216,CU001754,IP_COINCIDENTE,2025-07-27,0.54,ip|destino_comun,true
CU000213,CU000350,TRANSFERENCIAS_RECURRENTES,2025-10-22,0.44,patron_horario|frecuencia_alta,true
CU001297,CU001309,IP_COINCIDENTE,2025-06-28,0.70,ip|destino_comun,true
CU001621,CU001214,IP_COINCIDENTE,2025-08-08,0.93,documento|monto_similar,true
CU000185,CU000056,KYC_SIMILAR,2025-10-18,0.59,ip|monto_similar,true
CU001702,CU001330,TRANSFERENCIAS_RECURRENTES,2025-03-19,0.73,documento|destino_comun,true
CU001493,CU000136,KYC_SIMILAR,2025-04-21,0.51,patron_horario|monto_similar,true
CU001306,CU000302,KYC_SIMILAR,2026-03-20,0.91,documento|frecuencia_alta,true
CU000342,CU001013,TRANSFERENCIAS_RECURRENTES,2026-03-02,0.48,ip|monto_similar,true
CU000873,CU000049,TRANSFERENCIAS_RECURRENTES,2025-10-28,0.66,documento|frecuencia_alta,true
CU001786,CU001745,TRANSFERENCIAS_RECURRENTES,2025-12-30,0.50,patron_horario|monto_similar,true
CU000999,CU001443,DISPOSITIVO_COMPARTIDO,2026-04-19,0.92,patron_horario|destino_comun,true
CU000437,CU001134,DISPOSITIVO_COMPARTIDO,2025-07-05,0.38,telefono|monto_similar,true
CU001432,CU001385,IP_COINCIDENTE,2025-12-14,0.75,patron_horario|monto_similar,true
CU001135,CU000928,TRANSFERENCIAS_RECURRENTES,2025-06-14,0.90,patron_horario|frecuencia_alta,true
CU000803,CU001792,TRANSFERENCIAS_RECURRENTES,2026-01-20,0.76,telefono|destino_comun,true
CU001203,CU001575,KYC_SIMILAR,2025-05-12,0.54,ip|monto_similar,true
CU000016,CU000770,DISPOSITIVO_COMPARTIDO,2025-02-13,0.78,documento|frecuencia_alta,true
CU000372,CU000758,DISPOSITIVO_COMPARTIDO,2025-12-05,0.95,ip|frecuencia_alta,true
CU000744,CU001764,TRANSFERENCIAS_RECURRENTES,2026-03-31,0.96,documento|destino_comun,true
CU001487,CU000689,KYC_SIMILAR,2025-06-01,0.95,telefono|frecuencia_alta,true
CU000142,CU000852,KYC_SIMILAR,2025-04-28,0.43,ip|destino_comun,true
CU000057,CU000735,TRANSFERENCIAS_RECURRENTES,2025-10-01,0.55,documento|destino_comun,true
CU000124,CU001096,TRANSFERENCIAS_RECURRENTES,2025-02-12,0.49,ip|destino_comun,true
CU000961,CU001373,DISPOSITIVO_COMPARTIDO,2026-03-27,0.36,ip|monto_similar,true
CU001309,CU001609,TRANSFERENCIAS_RECURRENTES,2025-05-12,0.95,patron_horario|destino_comun,true
CU001247,CU001040,IP_COINCIDENTE,2025-05-19,0.37,ip|destino_comun,true
CU001555,CU000372,KYC_SIMILAR,2025-12-21,0.35,ip|monto_similar,true
CU001396,CU001466,TRANSFERENCIAS_RECURRENTES,2025-02-02,0.61,documento|monto_similar,true
CU000129,CU001576,IP_COINCIDENTE,2025-03-24,0.85,patron_horario|frecuencia_alta,true
CU001189,CU000243,TRANSFERENCIAS_RECURRENTES,2025-02-05,0.49,patron_horario|monto_similar,true
CU000261,CU001214,TRANSFERENCIAS_RECURRENTES,2025-09-10,0.50,ip|destino_comun,true
CU000691,CU000217,TRANSFERENCIAS_RECURRENTES,2025-08-05,0.59,ip|monto_similar,true
CU000760,CU001637,IP_COINCIDENTE,2026-04-07,0.52,telefono|frecuencia_alta,false
CU001533,CU000170,IP_COINCIDENTE,2026-02-05,0.45,patron_horario|frecuencia_alta,true
CU000155,CU000057,TRANSFERENCIAS_RECURRENTES,2025-02-18,0.47,ip|destino_comun,true
CU000356,CU000586,KYC_SIMILAR,2025-07-07,0.58,documento|destino_comun,true
CU001193,CU000510,IP_COINCIDENTE,2025-11-15,0.82,telefono|monto_similar,true
CU001208,CU000520,TRANSFERENCIAS_RECURRENTES,2025-01-05,0.67,patron_horario|monto_similar,true
CU000088,CU000649,TRANSFERENCIAS_RECURRENTES,2025-03-27,0.76,documento|frecuencia_alta,true
CU001548,CU001774,IP_COINCIDENTE,2025-05-13,0.78,patron_horario|frecuencia_alta,true
CU001603,CU000633,DISPOSITIVO_COMPARTIDO,2025-12-05,0.80,documento|frecuencia_alta,true
CU000677,CU000255,KYC_SIMILAR,2025-03-23,0.94,patron_horario|destino_comun,true
CU001730,CU000085,IP_COINCIDENTE,2026-04-04,0.72,patron_horario|monto_similar,true
CU001604,CU001002,DISPOSITIVO_COMPARTIDO,2025-04-02,0.73,ip|monto_similar,true
CU000559,CU001569,DISPOSITIVO_COMPARTIDO,2026-03-30,0.71,ip|destino_comun,true
CU001017,CU000481,IP_COINCIDENTE,2025-05-25,0.68,ip|monto_similar,true
CU001477,CU001535,IP_COINCIDENTE,2026-02-04,0.45,ip|monto_similar,true
CU000732,CU001739,IP_COINCIDENTE,2026-04-13,0.56,documento|frecuencia_alta,true
CU001281,CU000911,TRANSFERENCIAS_RECURRENTES,2025-07-15,0.68,ip|frecuencia_alta,true
CU000043,CU000805,IP_COINCIDENTE,2026-04-01,0.91,ip|monto_similar,true
CU000732,CU001248,TRANSFERENCIAS_RECURRENTES,2025-04-15,0.38,ip|monto_similar,true
CU000552,CU000343,IP_COINCIDENTE,2025-12-09,0.46,documento|destino_comun,false
CU000171,CU000418,KYC_SIMILAR,2025-10-07,0.42,telefono|frecuencia_alta,true
CU001326,CU001104,IP_COINCIDENTE,2025-11-24,0.51,ip|destino_comun,true
CU001254,CU000017,KYC_SIMILAR,2025-04-19,0.91,patron_horario|monto_similar,true
CU000082,CU001732,KYC_SIMILAR,2025-07-03,0.79,documento|frecuencia_alta,true
CU001785,CU001227,IP_COINCIDENTE,2025-06-30,0.88,telefono|frecuencia_alta,true
CU001661,CU001509,IP_COINCIDENTE,2026-03-06,0.36,ip|destino_comun,true
CU001676,CU000360,DISPOSITIVO_COMPARTIDO,2026-02-25,0.93,ip|frecuencia_alta,true
CU000235,CU000011,DISPOSITIVO_COMPARTIDO,2025-12-04,0.86,documento|frecuencia_alta,true
CU001210,CU001345,IP_COINCIDENTE,2025-04-25,0.46,documento|monto_similar,true
CU000434,CU000015,KYC_SIMILAR,2025-09-06,0.73,patron_horario|monto_similar,true
CU001571,CU001607,KYC_SIMILAR,2025-04-16,0.73,ip|monto_similar,true
CU001230,CU001342,TRANSFERENCIAS_RECURRENTES,2025-04-23,0.74,ip|frecuencia_alta,true
CU000478,CU001524,IP_COINCIDENTE,2025-04-18,0.62,documento|destino_comun,true
CU000341,CU001610,KYC_SIMILAR,2025-03-18,0.83,telefono|frecuencia_alta,true
CU001404,CU001001,TRANSFERENCIAS_RECURRENTES,2026-04-06,0.65,ip|destino_comun,true
CU000442,CU000501,DISPOSITIVO_COMPARTIDO,2026-01-25,0.46,documento|frecuencia_alta,true
CU000496,CU001447,KYC_SIMILAR,2026-01-14,0.77,telefono|monto_similar,true
CU001062,CU001752,KYC_SIMILAR,2025-09-02,0.71,ip|destino_comun,true
CU000442,CU000158,TRANSFERENCIAS_RECURRENTES,2025-10-21,0.92,ip|destino_comun,true
CU000844,CU000569,IP_COINCIDENTE,2025-10-06,0.90,telefono|monto_similar,true
CU000634,CU001643,DISPOSITIVO_COMPARTIDO,2025-04-16,0.71,telefono|destino_comun,true
CU000281,CU001768,DISPOSITIVO_COMPARTIDO,2025-07-31,0.40,ip|frecuencia_alta,true
CU000057,CU001541,KYC_SIMILAR,2025-03-15,0.58,ip|frecuencia_alta,true
CU001749,CU000602,IP_COINCIDENTE,2025-02-20,0.68,documento|destino_comun,false
CU000336,CU001028,KYC_SIMILAR,2025-04-02,0.91,ip|monto_similar,true
CU000119,CU000691,KYC_SIMILAR,2025-10-10,0.67,documento|frecuencia_alta,true
CU000981,CU001514,IP_COINCIDENTE,2026-01-27,0.48,telefono|monto_similar,true
CU000613,CU001558,IP_COINCIDENTE,2026-01-05,0.60,ip|destino_comun,true
CU000419,CU000959,DISPOSITIVO_COMPARTIDO,2025-10-28,0.87,ip|monto_similar,true
CU000275,CU000661,KYC_SIMILAR,2025-02-10,0.47,telefono|monto_similar,true
CU001683,CU000801,TRANSFERENCIAS_RECURRENTES,2025-10-20,0.92,telefono|monto_similar,true
CU001423,CU000904,IP_COINCIDENTE,2026-04-03,0.39,patron_horario|destino_comun,true
CU001432,CU000622,TRANSFERENCIAS_RECURRENTES,2025-12-11,0.40,ip|monto_similar,true
CU001623,CU000827,KYC_SIMILAR,2025-06-08,0.63,ip|monto_similar,true
CU000759,CU001786,IP_COINCIDENTE,2026-02-22,0.82,patron_horario|monto_similar,true
CU000644,CU000678,IP_COINCIDENTE,2025-12-03,0.76,ip|destino_comun,true
