cliente_id,tx_id,rol,factor_autenticacion,autenticacion_ok,ip_origen,confianza_sesion
C000943,TX0007488,ORDENANTE,PASSWORD,true,80.243.195.143,0.41
C000527,TX0005505,ORDENANTE,SMS_OTP,true,134.214.46.133,0.37
C000007,TX0006423,ORDENANTE,BIOMETRIA,true,65.42.94.64,0.41
C000286,TX0002503,ORDENANTE,TOKEN_APP,true,115.19.227.77,0.59
C001110,TX0000692,ORDENANTE,PASSWORD,true,188.100.7.208,0.57
C001097,TX0007835,ORDENANTE,SMS_OTP,true,184.158.202.100,0.26
C000236,TX0005222,ORDENANTE,TOKEN_APP,true,152.195.207.110,0.35
C000090,TX0008671,ORDENANTE,BIOMETRIA,true,48.39.31.38,0.27
C000585,TX0006985,ORDENANTE,PASSWORD,true,174.97.7.73,0.32
C000761,TX0000695,ORDENANTE,PASSWORD,true,56.101.228.52,0.65
C000912,TX0003232,ORDENANTE,BIOMETRIA,true,68.137.119.140,0.66
C000965,TX0001732,ORDENANTE,PASSWORD,true,45.23.219.244,0.73
C000782,TX0005490,ORDENANTE,TOKEN_APP,true,33.228.141.137,0.43
C000443,TX0006936,ORDENANTE,PASSWORD,true,68.137.119.140,0.62
C000839,TX0002929,ORDENANTE,BIOMETRIA,true,149.175.233.192,0.77
C001117,TX0004985,ORDENANTE,PASSWORD,true,149.175.233.192,0.46
C000495,TX0000382,ORDENANTE,SMS_OTP,true,58.51.26.57,0.34
C001061,TX0008460,ORDENANTE,PASSWORD,true,98.236.167.134,0.84
C000171,TX0001167,ORDENANTE,PASSWORD,true,57.178.11.248,0.43
C000295,TX0001371,ORDENANTE,SMS_OTP,true,56.242.225.110,0.43
C001130,TX0005181,ORDENANTE,PASSWORD,true,153.201.33.226,0.59
C000184,TX0003555,ORDENANTE,TOKEN_APP,true,46.106.196.167,0.51
C000992,TX0007162,ORDENANTE,TOKEN_APP,true,155.153.141.16,0.52
C001186,TX0001466,ORDENANTE,SIN_FACTOR,true,158.147.97.128,0.84
C001002,TX0006976,ORDENANTE,PASSWORD,true,179.15.219.21,0.43
C000823,TX0004672,ORDENANTE,SIN_FACTOR,true,117.165.177.102,0.37
C000173,TX0008976,ORDENANTE,SMS_OTP,true,52.102.76.159,0.50
C000210,TX0005021,ORDENANTE,BIOMETRIA,true,95.26.221.133,0.22
C001117,TX0008599,ORDENANTE,TOKEN_APP,true,149.175.233.192,0.72
C000783,TX0001923,ORDENANTE,BIOMETRIA,true,126.139.65.45,0.27
C000186,TX0003529,ORDENANTE,SIN_FACTOR,true,148.245.189.209,0.31
C000302,TX0000341,ORDENANTE,SMS_OTP,true,44.144.48.213,0.54
C000625,TX0000681,ORDENANTE,SMS_OTP,true,81.223.239.50,0.80
C000587,TX0005086,ORDENANTE,TOKEN_APP,true,198.184.245.18,0.57
C000666,TX0000366,ORDENANTE,SMS_OTP,true,58.179.36.19,0.53
C000396,TX0002710,ORDENANTE,PASSWORD,true,144.80.213.102,0.50
C000339,TX0008858,ORDENANTE,PASSWORD,true,101.238.168.101,0.74
C000052,TX0007286,ORDENANTE,SIN_FACTOR,true,200.235.60.174,0.80
C000416,TX0008842,ORDENANTE,SMS_OTP,true,115.134.198.43,0.61
C000876,TX0000947,ORDENANTE,SMS_OTP,true,119.206.55.15,0.66
C000965,TX0002372,ORDENANTE,BIOMETRIA,true,45.23.219.244,0.37
C000226,TX0006832,ORDENANTE,PASSWORD,true,137.178.135.61,0.51
C000112,TX0002768,ORDENANTE,TOKEN_APP,true,98.254.50.59,0.77
C000964,TX0003966,ORDENANTE,SMS_OTP,true,107.241.38.235,0.51
C000256,TX0003091,ORDENANTE,SIN_FACTOR,true,101.156.209.181,0.48
C000862,TX0008688,ORDENANTE,BIOMETRIA,true,62.51.47.132,0.34
C000510,TX0003674,ORDENANTE,BIOMETRIA,true,26.238.125.106,0.49
C000875,TX0008355,ORDENANTE,PASSWORD,true,31.95.99.212,0.57
C000766,TX0006177,ORDENANTE,SIN_FACTOR,true,132.166.122.62,0.49
C000209,TX0007700,ORDENANTE,PASSWORD,true,133.197.82.144,0.65
C001109,TX0007109,ORDENANTE,SMS_OTP,true,46.118.138.216,0.69
C000969,TX0000030,ORDENANTE,PASSWORD,true,142.172.4.161,0.72
C000163,TX0004877,ORDENANTE,SIN_FACTOR,true,123.214.241.149,0.24
C000159,TX0002030,ORDENANTE,PASSWORD,true,42.123.95.195,0.70
C000266,TX0003688,ORDENANTE,SMS_OTP,true,78.244.59.40,0.49
C000306,TX0004943,ORDENANTE,PASSWORD,true,111.101.193.26,0.39
C000958,TX0007326,ORDENANTE,BIOMETRIA,true,113.233.6.205,0.65
C000646,TX0008986,ORDENANTE,BIOMETRIA,true,142.246.165.135,0.27
C000926,TX0007704,ORDENANTE,BIOMETRIA,true,60.201.39.204,0.53
C001000,TX0006447,ORDENANTE,BIOMETRIA,true,33.167.204.82,0.38
C000986,TX0001158,ORDENANTE,BIOMETRIA,true,192.249.216.59,0.59
C000759,TX0004099,ORDENANTE,BIOMETRIA,true,187.44.136.10,0.40
C000922,TX0006074,ORDENANTE,PASSWORD,true,25.6.134.63,0.68
C000791,TX0004470,ORDENANTE,TOKEN_APP,true,45.23.219.244,0.63
C001016,TX0002675,ORDENANTE,TOKEN_APP,true,85.45.223.217,0.55
C001042,TX0001721,ORDENANTE,SIN_FACTOR,true,133.226.22.73,0.76
C000204,TX0004460,ORDENANTE,SIN_FACTOR,true,115.180.143.101,0.46
C000162,TX0006615,ORDENANTE,SIN_FACTOR,true,56.61.230.245,0.46
C001051,TX0004310,ORDENANTE,SMS_OTP,true,28.197.24.37,0.68
C000585,TX0000652,ORDENANTE,PASSWORD,true,174.97.7.73,0.44
C000209,TX0002088,ORDENANTE,BIOMETRIA,true,133.197.82.144,0.55
C001175,TX0005004,ORDENANTE,TOKEN_APP,true,55.170.42.237,0.32
C000843,TX0005390,ORDENANTE,SMS_OTP,true,188.233.216.150,0.66
C000032,TX0003558,ORDENANTE,BIOMETRIA,true,165.154.184.188,0.66
C000437,TX0004835,ORDENANTE,TOKEN_APP,true,57.178.11.248,0.44
C000926,TX0001471,ORDENANTE,TOKEN_APP,true,60.201.39.204,0.39
C000048,TX0001189,ORDENANTE,SMS_OTP,true,142.172.4.161,0.35
C000949,TX0002714,ORDENANTE,BIOMETRIA,true,55.153.4.118,0.57
C000293,TX0007507,ORDENANTE,SIN_FACTOR,true,115.134.198.43,0.52
C000895,TX0004673,ORDENANTE,SMS_OTP,true,172.108.125.38,0.42
C000182,TX0000424,ORDENANTE,BIOMETRIA,true,107.103.167.14,0.48
C000050,TX0004975,ORDENANTE,PASSWORD,true,62.205.244.185,0.66
C000789,TX0001495,ORDENANTE,SMS_OTP,true,86.225.52.109,0.63
C000537,TX0002220,ORDENANTE,BIOMETRIA,true,55.238.164.120,0.62
C000280,TX0008952,ORDENANTE,TOKEN_APP,true,189.158.249.147,0.30
C001186,TX0001590,ORDENANTE,SMS_OTP,true,158.147.97.128,0.60
C000955,TX0007466,ORDENANTE,SMS_OTP,true,170.236.114.246,0.63
C000812,TX0005766,ORDENANTE,SMS_OTP,true,182.218.113.153,0.41
C000395,TX0005609,ORDENANTE,TOKEN_APP,true,136.169.1.46,0.47
C000697,TX0005334,ORDENANTE,SMS_OTP,true,67.53.220.4,0.33
C000112,TX0000977,ORDENANTE,PASSWORD,true,98.254.50.59,0.78
C001015,TX0000140,ORDENANTE,TOKEN_APP,true,157.241.107.131,0.52
C000721,TX0008903,ORDENANTE,TOKEN_APP,true,75.236.226.170,0.63
C001175,TX0001427,ORDENANTE,TOKEN_APP,true,55.170.42.237,0.61
C001195,TX0001728,ORDENANTE,BIOMETRIA,true,97.43.227.77,0.64
C000882,TX0000651,ORDENANTE,SMS_OTP,true,56.68.191.102,0.27
C000018,TX0002130,ORDENANTE,SMS_OTP,true,131.174.19.170,0.74
C000593,TX0005887,ORDENANTE,SIN_FACTOR,true,125.150.219.225,0.56
C000308,TX0007522,ORDENANTE,TOKEN_APP,true,200.162.34.182,0.60
C000165,TX0004597,ORDENANTE,SMS_OTP,true,114.82.78.73,0.60
C000587,TX0006604,ORDENANTE,TOKEN_APP,true,198.184.245.18,0.65
C001118,TX0006487,ORDENANTE,SMS_OTP,true,179.15.219.21,0.62
C000113,TX0002064,ORDENANTE,SIN_FACTOR,true,142.203.117.141,0.41
C000442,TX0000593,ORDENANTE,BIOMETRIA,true,165.238.157.214,0.55
C001087,TX0004244,ORDENANTE,BIOMETRIA,true,149.214.133.207,0.63
C000092,TX0006028,ORDENANTE,TOKEN_APP,true,159.134.165.125,0.38
C000257,TX0004309,ORDENANTE,SMS_OTP,true,99.193.183.86,0.23
C000964,TX0000469,ORDENANTE,SIN_FACTOR,true,107.241.38.235,0.28
C000239,TX0006436,ORDENANTE,SIN_FACTOR,true,100.223.5.225,0.55
C000517,TX0005109,ORDENANTE,SMS_OTP,true,75.92.154.140,0.52
C001152,TX0001914,ORDENANTE,PASSWORD,true,165.214.215.66,0.56
C000156,TX0002299,ORDENANTE,TOKEN_APP,true,62.29.27.211,0.55
C001083,TX0006334,ORDENANTE,PASSWORD,true,172.181.169.71,0.61
C000852,TX0003266,ORDENANTE,BIOMETRIA,true,189.24.78.227,0.43
C001012,TX0001348,ORDENANTE,TOKEN_APP,true,114.105.188.245,0.61
C000246,TX0004055,ORDENANTE,PASSWORD,true,145.83.89.109,0.50
C000021,TX0006465,ORDENANTE,BIOMETRIA,true,126.240.74.174,0.43
C000451,TX0006741,ORDENANTE,SMS_OTP,true,127.222.228.158,0.28
C000213,TX0002258,ORDENANTE,TOKEN_APP,true,23.209.49.176,0.39
C000341,TX0002338,ORDENANTE,SIN_FACTOR,true,45.102.4.232,0.26
C000266,TX0007460,ORDENANTE,BIOMETRIA,true,78.244.59.40,0.41
C000959,TX0007368,ORDENANTE,TOKEN_APP,true,134.55.161.95,0.44
C000599,TX0007656,ORDENANTE,SMS_OTP,true,48.30.111.167,0.63
C000040,TX0004638,ORDENANTE,TOKEN_APP,true,37.145.74.165,0.49
C001127,TX0001308,ORDENANTE,BIOMETRIA,true,148.7.180.170,0.62
C000105,TX0004905,ORDENANTE,PASSWORD,true,29.45.214.73,0.38
C000989,TX0001148,ORDENANTE,PASSWORD,true,197.136.189.197,0.73
C000027,TX0007519,ORDENANTE,PASSWORD,true,110.37.73.138,0.59
C000503,TX0003268,ORDENANTE,PASSWORD,true,36.126.12.157,0.64
C000787,TX0000159,ORDENANTE,TOKEN_APP,true,52.43.23.47,0.40
C000312,TX0008369,ORDENANTE,BIOMETRIA,true,89.88.152.245,0.30
C000337,TX0007075,ORDENANTE,TOKEN_APP,true,28.197.24.37,0.77
C000355,TX0002205,ORDENANTE,BIOMETRIA,true,165.54.34.158,0.60
C001166,TX0008490,ORDENANTE,BIOMETRIA,true,45.252.116.162,0.36
C000344,TX0007737,ORDENANTE,SMS_OTP,true,73.171.25.201,0.34
C000049,TX0001126,ORDENANTE,BIOMETRIA,true,123.7.35.146,0.59
C000516,TX0003695,ORDENANTE,PASSWORD,true,134.245.172.116,0.46
C001149,TX0006151,ORDENANTE,TOKEN_APP,true,64.42.102.143,0.52
C000316,TX0006127,ORDENANTE,BIOMETRIA,true,184.126.202.40,0.37
C000609,TX0006610,ORDENANTE,BIOMETRIA,true,143.70.120.167,0.55
C001016,TX0002445,ORDENANTE,SIN_FACTOR,true,85.45.223.217,0.63
C000078,TX0003868,ORDENANTE,TOKEN_APP,true,138.10.223.62,0.35
C000253,TX0000924,ORDENANTE,TOKEN_APP,true,187.38.173.166,0.25
C000644,TX0001670,ORDENANTE,TOKEN_APP,true,56.95.86.6,0.42
C000284,TX0001671,ORDENANTE,SMS_OTP,true,75.206.159.7,0.67
C000987,TX0006593,ORDENANTE,TOKEN_APP,true,88.251.43.144,0.73
C000927,TX0001587,ORDENANTE,SMS_OTP,true,129.145.168.98,0.45
C000327,TX0001766,ORDENANTE,SIN_FACTOR,true,134.90.132.44,0.29
C000995,TX0008662,ORDENANTE,BIOMETRIA,true,182.125.77.11,0.58
C001041,TX0008541,ORDENANTE,SMS_OTP,true,99.100.95.157,0.46
C000165,TX0003352,ORDENANTE,PASSWORD,true,114.82.78.73,0.60
C000169,TX0001843,ORDENANTE,PASSWORD,true,152.115.121.105,0.28
C000060,TX0000855,ORDENANTE,BIOMETRIA,true,164.29.109.56,0.43
C000086,TX0002072,ORDENANTE,TOKEN_APP,true,141.108.184.150,0.25
C000812,TX0003218,ORDENANTE,TOKEN_APP,true,182.218.113.153,0.33
C000129,TX0003426,ORDENANTE,SMS_OTP,true,61.223.211.176,0.66
C000713,TX0008565,ORDENANTE,TOKEN_APP,true,55.21.74.215,0.50
C001039,TX0000389,ORDENANTE,BIOMETRIA,true,38.12.239.171,0.25
C000045,TX0001142,ORDENANTE,BIOMETRIA,true,171.161.211.229,0.40
C001185,TX0001533,ORDENANTE,TOKEN_APP,true,44.63.111.161,0.66
C000620,TX0007435,ORDENANTE,SMS_OTP,true,143.196.45.147,0.55
C001088,TX0001805,ORDENANTE,BIOMETRIA,true,66.205.178.121,0.49
C001007,TX0005427,ORDENANTE,SMS_OTP,true,148.245.189.209,0.39
C001025,TX0005399,ORDENANTE,SMS_OTP,true,96.59.219.3,0.48
C001065,TX0005223,ORDENANTE,SMS_OTP,true,75.206.159.7,0.53
C001040,TX0005746,ORDENANTE,PASSWORD,true,168.7.134.193,0.74
C001052,TX0005538,ORDENANTE,BIOMETRIA,true,188.173.159.160,0.25
C001016,TX0008548,ORDENANTE,TOKEN_APP,true,45.116.254.6,0.65
C000309,TX0000267,ORDENANTE,PASSWORD,true,102.182.162.8,0.75
C000384,TX0003263,ORDENANTE,TOKEN_APP,true,162.24.40.27,0.50
C000846,TX0004183,ORDENANTE,BIOMETRIA,true,23.27.149.248,0.80
C000969,TX0003872,ORDENANTE,TOKEN_APP,true,64.66.118.114,0.74
C000318,TX0004683,ORDENANTE,PASSWORD,true,95.168.247.231,0.44
C000434,TX0000861,ORDENANTE,SMS_OTP,true,160.59.12.95,0.72
C000833,TX0002957,ORDENANTE,SMS_OTP,true,81.76.66.30,0.30
C000333,TX0000526,ORDENANTE,SMS_OTP,true,36.95.99.117,0.64
C000812,TX0007906,ORDENANTE,BIOMETRIA,true,182.218.113.153,0.57
C001197,TX0007952,ORDENANTE,SMS_OTP,true,98.184.54.24,0.57
C000998,TX0002927,ORDENANTE,BIOMETRIA,true,148.15.39.193,0.62
C001122,TX0007196,ORDENANTE,SMS_OTP,true,83.46.160.205,0.49
C000692,TX0000311,ORDENANTE,BIOMETRIA,true,95.31.163.151,0.50
C000304,TX0008286,ORDENANTE,SMS_OTP,true,128.249.74.44,0.33
C000480,TX0008339,ORDENANTE,PASSWORD,true,54.14.252.41,0.49
C000985,TX0007781,ORDENANTE,PASSWORD,true,120.252.151.101,0.57
C000796,TX0004053,ORDENANTE,TOKEN_APP,true,192.80.122.99,0.50
C001137,TX0000304,ORDENANTE,BIOMETRIA,true,62.205.244.185,0.50
C000432,TX0002827,ORDENANTE,SMS_OTP,true,190.72.23.242,0.70
C000788,TX0003559,ORDENANTE,SMS_OTP,true,172.15.206.79,0.68
C001135,TX0006682,ORDENANTE,BIOMETRIA,true,101.60.107.11,0.46
C000915,TX0003598,ORDENANTE,BIOMETRIA,true,148.245.189.209,0.28
C000946,TX0004570,ORDENANTE,PASSWORD,true,56.61.230.245,0.41
C000222,TX0002212,ORDENANTE,BIOMETRIA,true,98.236.167.134,0.46
C000735,TX0005083,ORDENANTE,BIOMETRIA,true,164.236.80.129,0.25
C001009,TX0006512,ORDENANTE,PASSWORD,true,168.121.119.12,0.41
C001011,TX0007084,ORDENANTE,SIN_FACTOR,true,86.148.146.202,0.50
C000414,TX0008798,ORDENANTE,SMS_OTP,true,168.64.204.112,0.35
C000686,TX0007650,ORDENANTE,PASSWORD,true,81.149.95.144,0.57
C000119,TX0001214,ORDENANTE,SMS_OTP,true,132.181.18.103,0.48
C000436,TX0004991,ORDENANTE,SMS_OTP,true,83.28.210.229,0.62
C000371,TX0005229,ORDENANTE,SMS_OTP,true,164.201.93.115,0.23
C000233,TX0006115,ORDENANTE,PASSWORD,true,117.169.54.202,0.72
C000783,TX0000978,ORDENANTE,BIOMETRIA,true,126.139.65.45,0.58
C000864,TX0003812,ORDENANTE,TOKEN_APP,true,89.204.37.39,0.78
C001142,TX0007830,ORDENANTE,TOKEN_APP,true,113.80.200.117,0.54
C000690,TX0001433,ORDENANTE,SMS_OTP,true,184.126.202.40,0.39
C000660,TX0005898,ORDENANTE,TOKEN_APP,true,157.102.107.171,0.53
C000679,TX0004011,ORDENANTE,PASSWORD,true,177.90.105.252,0.42
C000416,TX0002544,ORDENANTE,SIN_FACTOR,true,115.134.198.43,0.44
C000962,TX0006954,ORDENANTE,TOKEN_APP,true,96.59.219.3,0.33
C000693,TX0007439,ORDENANTE,SMS_OTP,true,112.19.188.36,0.67
C000356,TX0002110,ORDENANTE,PASSWORD,true,118.31.79.93,0.51
C000046,TX0003619,ORDENANTE,BIOMETRIA,true,125.213.92.223,0.32
C001001,TX0006453,ORDENANTE,SMS_OTP,true,73.171.25.201,0.47
C000386,TX0000340,ORDENANTE,BIOMETRIA,true,48.243.127.56,0.78
C000513,TX0002099,ORDENANTE,TOKEN_APP,true,109.70.96.45,0.39
C000238,TX0002759,ORDENANTE,BIOMETRIA,true,79.11.137.113,0.50
C001073,TX0003714,ORDENANTE,TOKEN_APP,true,195.224.194.104,0.50
C000796,TX0007311,ORDENANTE,BIOMETRIA,true,192.80.122.99,0.67
C000076,TX0003628,ORDENANTE,BIOMETRIA,true,61.63.203.189,0.74
C001169,TX0004873,ORDENANTE,PASSWORD,true,125.150.219.225,0.25
C001170,TX0008063,ORDENANTE,PASSWORD,true,196.79.242.178,0.62
C001151,TX0001738,ORDENANTE,BIOMETRIA,true,61.254.19.16,0.49
C000311,TX0005687,ORDENANTE,SMS_OTP,true,38.29.148.41,0.75
C000074,TX0004492,ORDENANTE,PASSWORD,true,62.122.137.207,0.52
C000280,TX0004217,ORDENANTE,BIOMETRIA,true,189.158.249.147,0.43
C001050,TX0006915,ORDENANTE,BIOMETRIA,true,164.186.82.90,0.68
C001004,TX0005339,ORDENANTE,SIN_FACTOR,true,150.106.78.186,0.60
C000626,TX0001227,ORDENANTE,BIOMETRIA,true,47.207.205.145,0.49
C000170,TX0008127,ORDENANTE,TOKEN_APP,true,68.74.87.7,0.75
C000901,TX0008257,ORDENANTE,PASSWORD,true,51.11.143.2,0.45
C000776,TX0007900,ORDENANTE,BIOMETRIA,true,107.80.156.25,0.59
C000985,TX0005359,ORDENANTE,SIN_FACTOR,true,120.252.151.101,0.21
C000697,TX0001946,ORDENANTE,PASSWORD,true,67.53.220.4,0.35
C000302,TX0002861,ORDENANTE,BIOMETRIA,true,182.98.36.141,0.72
C000143,TX0002562,ORDENANTE,PASSWORD,true,168.200.152.161,0.21
C001008,TX0001725,ORDENANTE,PASSWORD,true,64.32.74.114,0.49
C000523,TX0007880,ORDENANTE,PASSWORD,true,88.131.114.14,0.67
C001198,TX0008687,ORDENANTE,SMS_OTP,true,167.166.213.216,0.49
C000105,TX0008040,ORDENANTE,SMS_OTP,true,29.45.214.73,0.66
C000333,TX0000463,ORDENANTE,TOKEN_APP,true,36.95.99.117,0.81
C000621,TX0006964,ORDENANTE,TOKEN_APP,true,57.237.158.69,0.23
C001060,TX0001388,ORDENANTE,TOKEN_APP,true,44.63.111.161,0.32
C000454,TX0007257,ORDENANTE,SMS_OTP,true,163.197.202.36,0.32
C000303,TX0007622,ORDENANTE,SMS_OTP,true,157.211.75.249,0.52
C000190,TX0006603,ORDENANTE,BIOMETRIA,true,71.213.114.189,0.52
C000884,TX0006545,ORDENANTE,TOKEN_APP,true,39.36.94.80,0.38
C000971,TX0004712,ORDENANTE,BIOMETRIA,true,171.10.230.91,0.58
C000818,TX0000429,ORDENANTE,SMS_OTP,true,58.52.191.186,0.22
C000266,TX0008100,ORDENANTE,TOKEN_APP,true,78.244.59.40,0.32
C000788,TX0007428,ORDENANTE,BIOMETRIA,true,66.129.110.215,0.58
C000384,TX0006494,ORDENANTE,SIN_FACTOR,true,162.24.40.27,0.31
C000458,TX0002786,ORDENANTE,SMS_OTP,true,143.123.26.249,0.64
C000173,TX0004435,ORDENANTE,SMS_OTP,true,52.102.76.159,0.66
C000339,TX0005078,ORDENANTE,SMS_OTP,true,101.238.168.101,0.37
C001170,TX0002481,ORDENANTE,SMS_OTP,true,196.79.242.178,0.39
C000033,TX0005326,ORDENANTE,PASSWORD,true,142.172.4.161,0.72
C000612,TX0006868,ORDENANTE,BIOMETRIA,true,174.215.196.233,0.75
C000043,TX0003389,ORDENANTE,BIOMETRIA,true,35.230.131.182,0.48
C000278,TX0008696,ORDENANTE,PASSWORD,true,106.27.181.105,0.40
C000686,TX0006004,ORDENANTE,TOKEN_APP,true,81.149.95.144,0.41
C000671,TX0005822,ORDENANTE,BIOMETRIA,true,143.197.40.168,0.57
C000958,TX0007476,ORDENANTE,BIOMETRIA,true,113.233.6.205,0.65
C000845,TX0005009,ORDENANTE,BIOMETRIA,true,50.84.202.30,0.59
C000624,TX0004809,ORDENANTE,PASSWORD,true,34.194.57.216,0.33
C001127,TX0000152,ORDENANTE,SIN_FACTOR,true,148.7.180.170,0.43
C000328,TX0001052,ORDENANTE,PASSWORD,true,103.132.202.59,0.44
C000905,TX0000951,ORDENANTE,BIOMETRIA,true,37.145.74.165,0.73
C000825,TX0000153,ORDENANTE,SMS_OTP,true,69.223.46.112,0.69
C000735,TX0001480,ORDENANTE,SIN_FACTOR,true,64.5.67.143,0.50
C000736,TX0004788,ORDENANTE,SIN_FACTOR,true,37.117.239.141,0.49
C000050,TX0001849,ORDENANTE,BIOMETRIA,true,62.205.244.185,0.61
C001176,TX0007712,ORDENANTE,TOKEN_APP,true,57.237.158.69,0.46
C000544,TX0000728,ORDENANTE,BIOMETRIA,true,171.123.99.108,0.31
C000667,TX0005165,ORDENANTE,PASSWORD,true,172.145.236.192,0.18
C000709,TX0002570,ORDENANTE,SMS_OTP,true,194.6.120.2,0.68
C000892,TX0004583,ORDENANTE,BIOMETRIA,true,169.144.187.35,0.25
C000448,TX0005541,ORDENANTE,BIOMETRIA,true,103.192.247.161,0.35
C000600,TX0006707,ORDENANTE,PASSWORD,true,23.83.140.54,0.61
C000364,TX0003940,ORDENANTE,PASSWORD,true,77.5.83.27,0.44
C001103,TX0004848,ORDENANTE,SMS_OTP,true,114.130.250.142,0.43
C000916,TX0000289,ORDENANTE,TOKEN_APP,true,107.103.167.14,0.45
C000010,TX0005412,ORDENANTE,PASSWORD,true,157.11.196.17,0.70
C000386,TX0005018,ORDENANTE,BIOMETRIA,true,48.243.127.56,0.56
C000466,TX0006379,ORDENANTE,PASSWORD,true,33.192.222.211,0.66
C001038,TX0002145,ORDENANTE,BIOMETRIA,true,174.123.67.235,0.71
C000247,TX0004952,ORDENANTE,BIOMETRIA,true,179.138.214.207,0.50
C000106,TX0008839,ORDENANTE,PASSWORD,true,184.32.153.100,0.50
C001116,TX0007954,ORDENANTE,BIOMETRIA,true,152.50.152.197,0.39
C000162,TX0003309,ORDENANTE,SMS_OTP,true,56.61.230.245,0.56
C000124,TX0007533,ORDENANTE,TOKEN_APP,true,186.197.222.59,0.45
C000451,TX0005233,ORDENANTE,BIOMETRIA,true,127.222.228.158,0.37
C001115,TX0003569,ORDENANTE,PASSWORD,true,199.16.243.214,0.50
C000623,TX0007792,ORDENANTE,PASSWORD,true,178.29.124.29,0.56
C000362,TX0006661,ORDENANTE,SMS_OTP,true,182.200.108.218,0.39
C000278,TX0000572,ORDENANTE,TOKEN_APP,true,106.27.181.105,0.27
C000516,TX0006396,ORDENANTE,PASSWORD,true,134.245.172.116,0.29
C000039,TX0002274,ORDENANTE,TOKEN_APP,true,126.102.43.188,0.65
C000209,TX0002624,ORDENANTE,BIOMETRIA,true,133.197.82.144,0.22
C000627,TX0004060,ORDENANTE,BIOMETRIA,true,61.32.124.160,0.72
C000190,TX0005206,ORDENANTE,PASSWORD,true,87.144.143.244,0.58
C001138,TX0007557,ORDENANTE,BIOMETRIA,true,45.81.71.103,0.54
C001053,TX0007578,ORDENANTE,SMS_OTP,true,56.75.73.27,0.46
C001064,TX0007336,ORDENANTE,TOKEN_APP,true,75.206.159.7,0.64
C000626,TX0006946,ORDENANTE,PASSWORD,true,47.207.205.145,0.27
C000005,TX0007351,ORDENANTE,PASSWORD,true,131.149.244.36,0.58
C000039,TX0006694,ORDENANTE,SMS_OTP,true,58.52.191.186,0.65
C000416,TX0008260,ORDENANTE,PASSWORD,true,118.200.190.219,0.38
C000849,TX0001547,ORDENANTE,TOKEN_APP,true,100.221.207.183,0.67
C000669,TX0005310,ORDENANTE,BIOMETRIA,true,26.34.128.249,0.40
C000866,TX0000350,ORDENANTE,BIOMETRIA,true,92.199.47.214,0.44
C000198,TX0004986,ORDENANTE,TOKEN_APP,true,96.59.219.3,0.47
C001130,TX0005787,ORDENANTE,SMS_OTP,true,42.22.101.19,0.70
C000265,TX0005771,ORDENANTE,SMS_OTP,true,117.220.133.249,0.47
C000081,TX0001237,ORDENANTE,SMS_OTP,true,188.136.59.250,0.71
C000950,TX0008881,ORDENANTE,SMS_OTP,true,165.50.12.244,0.60
C000876,TX0000679,ORDENANTE,TOKEN_APP,true,119.206.55.15,0.67
C000693,TX0000456,ORDENANTE,SMS_OTP,true,112.19.188.36,0.57
C000965,TX0000778,ORDENANTE,TOKEN_APP,true,45.23.219.244,0.11
C000083,TX0002860,ORDENANTE,PASSWORD,true,149.52.91.153,0.44
C000830,TX0002635,ORDENANTE,TOKEN_APP,true,137.162.97.246,0.54
C000838,TX0006483,ORDENANTE,BIOMETRIA,true,189.8.19.107,0.50
C000284,TX0004315,ORDENANTE,TOKEN_APP,true,92.219.157.188,0.71
C000621,TX0008419,ORDENANTE,PASSWORD,true,57.237.158.69,0.63
C000356,TX0006779,ORDENANTE,TOKEN_APP,true,118.31.79.93,0.68
C000643,TX0007711,ORDENANTE,BIOMETRIA,true,187.38.173.166,0.64
C000485,TX0007028,ORDENANTE,PASSWORD,true,72.179.11.123,0.49
C000101,TX0003904,ORDENANTE,BIOMETRIA,true,150.106.78.186,0.55
C000983,TX0001639,ORDENANTE,SMS_OTP,true,46.202.47.48,0.46
C000462,TX0003505,ORDENANTE,BIOMETRIA,true,121.96.118.230,0.66
C000322,TX0003308,ORDENANTE,TOKEN_APP,true,67.84.43.244,0.58
C000328,TX0006182,ORDENANTE,SMS_OTP,true,103.132.202.59,0.65
C000138,TX0000204,ORDENANTE,SIN_FACTOR,true,200.235.60.174,0.64
C000187,TX0005415,ORDENANTE,PASSWORD,true,103.143.90.137,0.58
C000684,TX0000729,ORDENANTE,TOKEN_APP,true,30.107.128.242,0.71
C000667,TX0002410,ORDENANTE,BIOMETRIA,true,172.145.236.192,0.35
C000361,TX0006992,ORDENANTE,TOKEN_APP,true,200.160.111.188,0.42
C000510,TX0000548,ORDENANTE,SMS_OTP,true,26.238.125.106,0.69
C000788,TX0007178,ORDENANTE,BIOMETRIA,true,66.129.110.215,0.39
C000890,TX0000965,ORDENANTE,PASSWORD,true,138.242.185.80,0.28
C000381,TX0001879,ORDENANTE,PASSWORD,true,34.50.98.198,0.38
C001127,TX0006484,ORDENANTE,TOKEN_APP,true,148.7.180.170,0.42
C000672,TX0002530,ORDENANTE,TOKEN_APP,true,80.40.158.240,0.54
C000381,TX0002256,ORDENANTE,SMS_OTP,true,34.50.98.198,0.39
C000033,TX0008289,ORDENANTE,TOKEN_APP,true,143.190.225.197,0.59
C000010,TX0000966,ORDENANTE,TOKEN_APP,true,157.11.196.17,0.74
