tx_origen_id,tx_destino_id,delta_segundos,misma_ip,misma_ubicacion,patron,score_patron
TX0006222,TX0002274,2076338,false,false,SECUENCIA_NORMAL,0.38
TX0008561,TX0004897,36871,true,false,SECUENCIA_NORMAL,0.22
TX0005327,TX0004460,1885278,true,false,SECUENCIA_NORMAL,0.24
TX0003787,TX0003561,1168696,true,false,SECUENCIA_NORMAL,0.30
TX0006162,TX0002137,512633,true,false,SECUENCIA_NORMAL,0.32
TX0001445,TX0005363,1043226,true,false,SECUENCIA_NORMAL,0.26
TX0008541,TX0007521,1703760,true,false,SECUENCIA_NORMAL,0.33
TX0006688,TX0007899,23315,true,false,SECUENCIA_NORMAL,0.23
TX0007899,TX0003247,3932888,true,false,SECUENCIA_NORMAL,0.24
TX0000563,TX0001253,244229,true,false,SECUENCIA_NORMAL,0.32
TX0001253,TX0007217,4473048,true,false,SECUENCIA_NORMAL,0.25
TX0002284,TX0005468,794767,true,false,SECUENCIA_NORMAL,0.30
TX0008849,TX0004770,2431715,true,false,SECUENCIA_NORMAL,0.31
TX0004770,TX0008976,1364406,true,false,SECUENCIA_NORMAL,0.23
TX0008976,TX0004435,406629,true,false,SECUENCIA_NORMAL,0.34
TX0004240,TX0007398,9350,true,false,SECUENCIA_NORMAL,0.30
TX0005523,TX0006419,1036313,false,false,SECUENCIA_NORMAL,0.28
TX0000030,TX0003872,219870,false,false,SECUENCIA_NORMAL,0.27
TX0003872,TX0002161,331820,false,false,SECUENCIA_NORMAL,0.27
TX0007286,TX0005007,2405684,true,false,SECUENCIA_NORMAL,0.28
TX0004651,TX0007558,1557318,true,false,SECUENCIA_NORMAL,0.33
TX0006777,TX0005861,299809,true,false,SECUENCIA_NORMAL,0.24
TX0000520,TX0002247,3803698,true,false,SECUENCIA_NORMAL,0.29
TX0008174,TX0006274,628307,true,false,SECUENCIA_NORMAL,0.35
TX0007706,TX0002683,994075,true,false,SECUENCIA_NORMAL,0.24
TX0007140,TX0008779,878433,true,false,SECUENCIA_NORMAL,0.33
TX0008779,TX0001509,1627911,true,false,SECUENCIA_NORMAL,0.34
TX0001509,TX0006821,250402,false,false,SECUENCIA_NORMAL,0.37
TX0006821,TX0000344,22464,false,false,SECUENCIA_NORMAL,0.24
TX0004926,TX0001580,1845778,true,false,SECUENCIA_NORMAL,0.32
TX0005428,TX0002360,1529822,true,false,SECUENCIA_NORMAL,0.35
TX0008375,TX0006725,1838976,true,true,SECUENCIA_NORMAL,0.24
TX0007981,TX0000276,1612083,true,false,SECUENCIA_NORMAL,0.23
TX0000276,TX0004030,2507796,true,false,SECUENCIA_NORMAL,0.28
TX0008437,TX0003868,613504,true,false,SECUENCIA_NORMAL,0.27
TX0006472,TX0006810,1062534,true,false,SECUENCIA_NORMAL,0.31
TX0008807,TX0000760,4828431,true,false,SECUENCIA_NORMAL,0.32
TX0004355,TX0007604,5064604,true,false,SECUENCIA_NORMAL,0.23
TX0000984,TX0002703,1372624,true,false,SECUENCIA_NORMAL,0.35
TX0001588,TX0004099,2064510,true,false,SECUENCIA_NORMAL,0.29
TX0004099,TX0001150,515873,true,false,SECUENCIA_NORMAL,0.35
TX0006941,TX0001750,506160,true,false,SECUENCIA_NORMAL,0.33
TX0001937,TX0008883,2050518,true,false,SECUENCIA_NORMAL,0.35
TX0002960,TX0004530,1818643,false,false,SECUENCIA_NORMAL,0.24
TX0002864,TX0003205,167091,true,false,SECUENCIA_NORMAL,0.23
TX0006820,TX0001206,3925152,true,false,SECUENCIA_NORMAL,0.27
TX0001549,TX0008228,32876,true,false,SECUENCIA_NORMAL,0.31
TX0006445,TX0007058,3249283,true,false,SECUENCIA_NORMAL,0.36
TX0007996,TX0007025,2500667,true,false,SECUENCIA_NORMAL,0.25
TX0007984,TX0007730,1188494,true,false,SECUENCIA_NORMAL,0.37
TX0008677,TX0005086,1226424,true,false,SECUENCIA_NORMAL,0.25
TX0005086,TX0000732,1518786,true,false,SECUENCIA_NORMAL,0.33
TX0007437,TX0008220,3650917,true,false,SECUENCIA_NORMAL,0.23
TX0008220,TX0001082,807097,true,false,SECUENCIA_NORMAL,0.32
TX0007772,TX0000816,2597157,true,false,SECUENCIA_NORMAL,0.37
TX0001022,TX0006666,850471,true,false,SECUENCIA_NORMAL,0.31
TX0000726,TX0005920,583025,true,false,SECUENCIA_NORMAL,0.26
TX0005920,TX0008274,1742755,true,true,SECUENCIA_NORMAL,0.34
TX0006710,TX0007053,4490893,true,false,SECUENCIA_NORMAL,0.30
TX0007354,TX0004827,4036693,false,false,SECUENCIA_NORMAL,0.25
TX0005702,TX0006011,244474,false,false,SECUENCIA_NORMAL,0.28
TX0005764,TX0007353,1091962,true,false,SECUENCIA_NORMAL,0.38
TX0000656,TX0003611,1227323,true,true,SECUENCIA_NORMAL,0.33
TX0000393,TX0005807,13580,true,false,SECUENCIA_NORMAL,0.32
TX0005807,TX0007555,1049414,true,false,SECUENCIA_NORMAL,0.23
TX0001846,TX0006592,1008544,true,false,SECUENCIA_NORMAL,0.24
TX0004311,TX0003946,1799834,true,false,SECUENCIA_NORMAL,0.34
TX0001174,TX0001108,605199,true,false,SECUENCIA_NORMAL,0.35
TX0001863,TX0008733,217253,true,false,SECUENCIA_NORMAL,0.22
TX0007724,TX0002710,10644571,true,false,SECUENCIA_NORMAL,0.30
TX0002275,TX0000243,740077,true,false,SECUENCIA_NORMAL,0.30
TX0000243,TX0006671,6506481,true,false,SECUENCIA_NORMAL,0.37
TX0006671,TX0003333,2490680,true,false,SECUENCIA_NORMAL,0.33
TX0002018,TX0003392,1635532,true,false,SECUENCIA_NORMAL,0.33
TX0003392,TX0003067,1407857,true,false,SECUENCIA_NORMAL,0.33
TX0003067,TX0006152,267796,true,false,SECUENCIA_NORMAL,0.30
TX0006152,TX0007568,1358731,true,false,SECUENCIA_NORMAL,0.24
TX0008497,TX0005195,5644511,true,false,SECUENCIA_NORMAL,0.36
TX0005195,TX0002786,4869136,true,false,SECUENCIA_NORMAL,0.25
TX0007760,TX0001620,2647550,true,false,SECUENCIA_NORMAL,0.31
TX0001620,TX0001960,2199538,true,false,SECUENCIA_NORMAL,0.27
TX0002477,TX0007830,609084,true,false,SECUENCIA_NORMAL,0.28
TX0000837,TX0001951,2528366,true,false,SECUENCIA_NORMAL,0.29
TX0001951,TX0008223,2032046,true,true,SECUENCIA_NORMAL,0.24
TX0003673,TX0008080,2143329,true,false,SECUENCIA_NORMAL,0.29
TX0003725,TX0002463,4323853,true,false,SECUENCIA_NORMAL,0.31
TX0007295,TX0000138,2508571,true,false,SECUENCIA_NORMAL,0.29
TX0008984,TX0008030,1098243,true,false,SECUENCIA_NORMAL,0.24
TX0004496,TX0007265,67844,false,false,SECUENCIA_NORMAL,0.25
TX0007618,TX0000738,2584479,true,false,SECUENCIA_NORMAL,0.24
TX0001877,TX0005079,5721464,true,false,SECUENCIA_NORMAL,0.23
TX0003587,TX0007112,1037,true,false,SESION_CONTINUA,0.56
TX0000642,TX0000148,6334985,true,false,SECUENCIA_NORMAL,0.31
TX0004972,TX0007838,1510971,true,false,SECUENCIA_NORMAL,0.31
TX0007838,TX0000986,1508953,true,false,SECUENCIA_NORMAL,0.31
TX0000986,TX0008104,3649859,true,false,SECUENCIA_NORMAL,0.33
TX0005200,TX0003486,29853,true,false,SECUENCIA_NORMAL,0.24
TX0004759,TX0007780,2168347,true,false,SECUENCIA_NORMAL,0.29
TX0007780,TX0002210,2108793,true,false,SECUENCIA_NORMAL,0.30
TX0002016,TX0006677,608317,true,false,SECUENCIA_NORMAL,0.27
TX0004687,TX0004211,4730912,true,false,SECUENCIA_NORMAL,0.30
TX0007889,TX0007429,1152148,true,false,SECUENCIA_NORMAL,0.32
TX0000769,TX0000519,1106665,true,false,SECUENCIA_NORMAL,0.36
TX0000519,TX0002412,165619,true,false,SECUENCIA_NORMAL,0.36
TX0002428,TX0001400,4856177,true,false,SECUENCIA_NORMAL,0.36
TX0007475,TX0002201,88272,true,false,SECUENCIA_NORMAL,0.26
TX0000309,TX0000795,1397931,true,false,SECUENCIA_NORMAL,0.30
TX0000795,TX0006499,116122,true,false,SECUENCIA_NORMAL,0.28
TX0008475,TX0006278,2371889,true,false,SECUENCIA_NORMAL,0.35
TX0000485,TX0007530,3017071,true,false,SECUENCIA_NORMAL,0.38
TX0002408,TX0004018,29210,false,false,SECUENCIA_NORMAL,0.22
TX0008661,TX0005885,1429803,false,false,SECUENCIA_NORMAL,0.35
TX0005874,TX0006249,3113147,true,false,SECUENCIA_NORMAL,0.27
TX0002325,TX0005266,2895049,true,false,SECUENCIA_NORMAL,0.34
TX0000433,TX0002727,419334,true,false,SECUENCIA_NORMAL,0.25
TX0002727,TX0000335,1892375,true,false,SECUENCIA_NORMAL,0.22
TX0006178,TX0000490,526854,true,false,SECUENCIA_NORMAL,0.30
TX0000490,TX0001452,29373,true,false,SECUENCIA_NORMAL,0.38
TX0000004,TX0003150,4630335,true,false,SECUENCIA_NORMAL,0.34
TX0004432,TX0006800,747049,true,false,SECUENCIA_NORMAL,0.31
TX0000962,TX0005888,2602429,true,false,SECUENCIA_NORMAL,0.28
TX0005888,TX0008524,1691158,true,false,SECUENCIA_NORMAL,0.38
TX0005621,TX0004952,7804801,false,false,SECUENCIA_NORMAL,0.27
TX0004952,TX0008894,891921,true,false,SECUENCIA_NORMAL,0.35
TX0006635,TX0006833,3366775,true,false,SECUENCIA_NORMAL,0.34
TX0003400,TX0008278,1190060,false,false,SECUENCIA_NORMAL,0.28
TX0008278,TX0001766,930980,false,false,SECUENCIA_NORMAL,0.37
TX0004549,TX0002908,786000,true,false,SECUENCIA_NORMAL,0.35
TX0003031,TX0002550,1798563,true,false,SECUENCIA_NORMAL,0.29
TX0002550,TX0001457,781498,true,false,SECUENCIA_NORMAL,0.27
TX0008443,TX0008880,2684765,true,false,SECUENCIA_NORMAL,0.36
TX0003615,TX0003800,4822729,true,false,SECUENCIA_NORMAL,0.25
TX0004826,TX0000278,531236,true,true,SECUENCIA_NORMAL,0.26
TX0004603,TX0000246,5360713,true,false,SECUENCIA_NORMAL,0.27
TX0007272,TX0004489,912876,true,false,SECUENCIA_NORMAL,0.36
TX0004489,TX0001679,4344522,true,false,SECUENCIA_NORMAL,0.35
TX0008686,TX0007516,1344721,true,false,SECUENCIA_NORMAL,0.34
TX0008641,TX0002091,1957551,true,false,SECUENCIA_NORMAL,0.28
TX0005263,TX0007625,1742198,true,false,SECUENCIA_NORMAL,0.30
TX0007625,TX0001010,1461705,true,false,SECUENCIA_NORMAL,0.29
TX0007631,TX0002776,3113381,true,false,SECUENCIA_NORMAL,0.36
TX0002776,TX0003230,2313172,true,false,SECUENCIA_NORMAL,0.37
TX0006850,TX0002222,652150,true,false,SECUENCIA_NORMAL,0.37
TX0003741,TX0002787,854670,true,false,SECUENCIA_NORMAL,0.34
TX0002787,TX0005670,2324088,true,false,SECUENCIA_NORMAL,0.26
TX0005635,TX0000387,681365,true,false,SECUENCIA_NORMAL,0.24
TX0005988,TX0001229,1285784,true,false,SECUENCIA_NORMAL,0.24
TX0007816,TX0007380,2332349,true,false,SECUENCIA_NORMAL,0.24
TX0004197,TX0007062,3359174,true,false,SECUENCIA_NORMAL,0.30
TX0002992,TX0001566,4013793,true,false,SECUENCIA_NORMAL,0.36
TX0003081,TX0007109,10466159,true,false,SECUENCIA_NORMAL,0.34
TX0006070,TX0006176,103742,true,false,SECUENCIA_NORMAL,0.23
TX0008202,TX0001910,6049668,true,false,SECUENCIA_NORMAL,0.32
TX0001910,TX0004835,4431692,false,false,SECUENCIA_NORMAL,0.26
TX0002678,TX0008027,3141663,true,false,SECUENCIA_NORMAL,0.34
TX0006146,TX0001776,1349930,true,false,SECUENCIA_NORMAL,0.26
TX0000264,TX0008371,2777949,true,false,SECUENCIA_NORMAL,0.24
TX0007450,TX0001741,1596112,false,false,SECUENCIA_NORMAL,0.35
TX0001086,TX0005040,5254470,true,false,SECUENCIA_NORMAL,0.31
TX0001195,TX0001352,696756,true,false,SECUENCIA_NORMAL,0.29
TX0003861,TX0006778,2691518,true,false,SECUENCIA_NORMAL,0.25
TX0005890,TX0008555,7045790,true,false,SECUENCIA_NORMAL,0.32
TX0007397,TX0007017,2454226,true,false,SECUENCIA_NORMAL,0.30
TX0006883,TX0002561,239432,true,false,SECUENCIA_NORMAL,0.34
TX0007374,TX0001550,1244895,true,false,SECUENCIA_NORMAL,0.22
TX0005324,TX0001768,1603725,true,false,SECUENCIA_NORMAL,0.32
TX0001768,TX0005295,656825,true,false,SECUENCIA_NORMAL,0.28
TX0005295,TX0008933,1092310,true,false,SECUENCIA_NORMAL,0.32
TX0008933,TX0005451,2617281,true,false,SECUENCIA_NORMAL,0.24
TX0000630,TX0003216,1888372,false,true,SECUENCIA_NORMAL,0.32
TX0000548,TX0007520,1406060,false,false,SECUENCIA_NORMAL,0.28
TX0000797,TX0004463,119053,true,false,SECUENCIA_NORMAL,0.29
TX0008311,TX0003687,253331,true,false,SECUENCIA_NORMAL,0.30
TX0006717,TX0008095,1990190,true,false,SECUENCIA_NORMAL,0.35
TX0002699,TX0008207,4716748,true,false,SECUENCIA_NORMAL,0.23
TX0004930,TX0007117,1889480,true,false,SECUENCIA_NORMAL,0.29
TX0004635,TX0008134,3877581,true,false,SECUENCIA_NORMAL,0.25
TX0008134,TX0000506,4126224,true,false,SECUENCIA_NORMAL,0.24
TX0000506,TX0000009,1482001,true,false,SECUENCIA_NORMAL,0.34
TX0000009,TX0004787,1130992,true,false,SECUENCIA_NORMAL,0.25
TX0000794,TX0007691,3466385,true,false,SECUENCIA_NORMAL,0.31
TX0000849,TX0003969,2003860,true,false,SECUENCIA_NORMAL,0.32
TX0001152,TX0001636,5116792,false,false,SECUENCIA_NORMAL,0.36
TX0002749,TX0002628,1363294,true,false,SECUENCIA_NORMAL,0.30
TX0007905,TX0004657,2543857,true,false,SECUENCIA_NORMAL,0.34
TX0002097,TX0001924,613970,false,true,SECUENCIA_NORMAL,0.25
TX0005419,TX0001340,5238334,true,false,SECUENCIA_NORMAL,0.29
TX0006286,TX0002919,118704,false,false,SECUENCIA_NORMAL,0.27
TX0002919,TX0008633,215858,true,false,SECUENCIA_NORMAL,0.35
TX0008325,TX0003474,440908,true,false,SECUENCIA_NORMAL,0.36
TX0008800,TX0006138,8372413,true,false,SECUENCIA_NORMAL,0.31
TX0004131,TX0001139,1077554,true,false,SECUENCIA_NORMAL,0.33
TX0006124,TX0007744,1131266,true,false,SECUENCIA_NORMAL,0.33
TX0007029,TX0006224,3486351,true,false,SECUENCIA_NORMAL,0.28
TX0003925,TX0006438,646173,true,false,SECUENCIA_NORMAL,0.25
TX0006373,TX0004743,1379293,false,false,SECUENCIA_NORMAL,0.32
TX0003353,TX0008389,142956,false,false,SECUENCIA_NORMAL,0.26
TX0001814,TX0000590,6468847,true,false,SECUENCIA_NORMAL,0.38
TX0000590,TX0003342,686873,true,false,SECUENCIA_NORMAL,0.38
TX0007103,TX0005982,680670,false,false,SECUENCIA_NORMAL,0.28
TX0003501,TX0000948,6062419,true,true,SECUENCIA_NORMAL,0.25
TX0003862,TX0006698,5099085,false,false,SECUENCIA_NORMAL,0.29
TX0007101,TX0007994,1586043,true,false,SECUENCIA_NORMAL,0.24
TX0008768,TX0005321,1033766,true,false,SECUENCIA_NORMAL,0.35
TX0002282,TX0006851,82794,false,false,SECUENCIA_NORMAL,0.30
TX0005196,TX0007059,106683,true,false,SECUENCIA_NORMAL,0.36
TX0007059,TX0006293,3966153,true,true,SECUENCIA_NORMAL,0.32
TX0001363,TX0002704,2965210,true,false,SECUENCIA_NORMAL,0.22
TX0002704,TX0002630,169087,true,false,SECUENCIA_NORMAL,0.35
TX0005735,TX0003733,932678,true,false,SECUENCIA_NORMAL,0.36
TX0000634,TX0006827,2694109,true,false,SECUENCIA_NORMAL,0.33
TX0006814,TX0007337,306911,true,false,SECUENCIA_NORMAL,0.28
TX0007337,TX0007491,940636,true,false,SECUENCIA_NORMAL,0.35
TX0001164,TX0007106,129314,true,false,SECUENCIA_NORMAL,0.23
TX0000918,TX0008993,893702,true,false,SECUENCIA_NORMAL,0.25
TX0008993,TX0007600,4752346,true,false,SECUENCIA_NORMAL,0.23
TX0007600,TX0004596,461894,true,false,SECUENCIA_NORMAL,0.34
TX0004065,TX0001116,2886133,true,false,SECUENCIA_NORMAL,0.34
TX0002792,TX0003535,621905,true,false,SECUENCIA_NORMAL,0.28
TX0002760,TX0005752,2291378,true,false,SECUENCIA_NORMAL,0.29
TX0001866,TX0007097,1729542,true,false,SECUENCIA_NORMAL,0.34
TX0002535,TX0006895,1635840,true,false,SECUENCIA_NORMAL,0.23
TX0006504,TX0002031,27308,true,false,SECUENCIA_NORMAL,0.34
TX0004207,TX0002621,7213219,true,false,SECUENCIA_NORMAL,0.28
TX0003118,TX0001210,6760493,true,false,SECUENCIA_NORMAL,0.29
TX0004194,TX0006552,2448696,true,false,SECUENCIA_NORMAL,0.32
TX0005213,TX0004313,85096,true,false,SECUENCIA_NORMAL,0.23
TX0005999,TX0004109,870125,true,false,SECUENCIA_NORMAL,0.31
TX0004488,TX0000865,2453418,true,false,SECUENCIA_NORMAL,0.24
TX0003217,TX0005564,3827271,true,false,SECUENCIA_NORMAL,0.30
TX0001800,TX0000505,110350,true,false,SECUENCIA_NORMAL,0.23
TX0000051,TX0007588,1181161,true,false,SECUENCIA_NORMAL,0.32
TX0003734,TX0000524,2263480,true,false,SECUENCIA_NORMAL,0.29
TX0000524,TX0008125,3352395,true,false,SECUENCIA_NORMAL,0.27
TX0008125,TX0000657,4980386,true,false,SECUENCIA_NORMAL,0.32
TX0006859,TX0004548,685367,true,false,SECUENCIA_NORMAL,0.25
TX0004548,TX0007794,2329098,true,false,SECUENCIA_NORMAL,0.23
TX0000468,TX0005916,4335123,true,false,SECUENCIA_NORMAL,0.23
TX0004403,TX0002330,770751,true,true,SECUENCIA_NORMAL,0.23
TX0002330,TX0003297,1171841,true,false,SECUENCIA_NORMAL,0.23
TX0007375,TX0005462,4040726,true,false,SECUENCIA_NORMAL,0.22
TX0003982,TX0004056,1306718,true,false,SECUENCIA_NORMAL,0.38
TX0004056,TX0000218,1469044,true,false,SECUENCIA_NORMAL,0.33
TX0000218,TX0002078,40181,true,false,SECUENCIA_NORMAL,0.26
TX0000815,TX0003907,2177532,true,false,SECUENCIA_NORMAL,0.32
TX0006793,TX0000607,5258988,true,false,SECUENCIA_NORMAL,0.31
TX0000607,TX0001223,530635,true,false,SECUENCIA_NORMAL,0.25
TX0000041,TX0007469,661263,true,false,SECUENCIA_NORMAL,0.33
TX0000627,TX0007596,3716362,true,false,SECUENCIA_NORMAL,0.35
TX0004512,TX0003506,2034900,false,false,SECUENCIA_NORMAL,0.28
TX0003506,TX0005581,4133713,false,false,SECUENCIA_NORMAL,0.28
TX0007725,TX0001014,694184,true,false,SECUENCIA_NORMAL,0.22
TX0005931,TX0002530,7225970,true,false,SECUENCIA_NORMAL,0.26
TX0000712,TX0003899,1848888,false,true,SECUENCIA_NORMAL,0.31
TX0001795,TX0005778,3486548,false,false,SECUENCIA_NORMAL,0.34
TX0006837,TX0007448,4574014,true,false,SECUENCIA_NORMAL,0.23
TX0007448,TX0007245,5510,false,false,SECUENCIA_NORMAL,0.34
TX0007245,TX0001212,1897235,true,false,SECUENCIA_NORMAL,0.24
TX0002461,TX0008506,1432172,true,false,SECUENCIA_NORMAL,0.35
TX0005554,TX0005230,6476504,true,false,SECUENCIA_NORMAL,0.24
TX0004425,TX0004905,2641048,true,false,SECUENCIA_NORMAL,0.29
TX0001781,TX0003047,2890092,true,false,SECUENCIA_NORMAL,0.36
TX0003533,TX0007427,4567339,true,false,SECUENCIA_NORMAL,0.38
TX0006150,TX0000587,181612,true,false,SECUENCIA_NORMAL,0.34
TX0000587,TX0004946,3478429,true,false,SECUENCIA_NORMAL,0.36
TX0004946,TX0000561,3017282,true,true,SECUENCIA_NORMAL,0.26
TX0003641,TX0002999,42383,true,false,SECUENCIA_NORMAL,0.26
TX0008847,TX0000072,564234,true,false,SECUENCIA_NORMAL,0.36
TX0000072,TX0005952,2706331,true,false,SECUENCIA_NORMAL,0.35
TX0003936,TX0005794,3408281,true,false,SECUENCIA_NORMAL,0.36
TX0005794,TX0005084,3016796,true,false,SECUENCIA_NORMAL,0.28
TX0004998,TX0003117,5988637,true,false,SECUENCIA_NORMAL,0.37
TX0003117,TX0002326,4198259,true,false,SECUENCIA_NORMAL,0.24
TX0006106,TX0000543,2565139,true,false,SECUENCIA_NORMAL,0.30
TX0000543,TX0006215,3911230,true,false,SECUENCIA_NORMAL,0.24
TX0006780,TX0008226,16237,true,false,SECUENCIA_NORMAL,0.22
TX0008099,TX0007856,915128,true,false,SECUENCIA_NORMAL,0.34
TX0006004,TX0002200,249917,true,false,SECUENCIA_NORMAL,0.36
TX0002200,TX0003278,1048985,true,false,SECUENCIA_NORMAL,0.36
TX0007770,TX0001069,4001243,true,false,SECUENCIA_NORMAL,0.37
TX0001069,TX0002538,7194,true,false,SECUENCIA_NORMAL,0.37
TX0003606,TX0005810,984204,true,false,SECUENCIA_NORMAL,0.38
TX0003753,TX0008189,3858997,true,false,SECUENCIA_NORMAL,0.30
TX0008903,TX0008770,2379240,true,false,SECUENCIA_NORMAL,0.25
TX0006345,TX0005679,4582966,true,false,SECUENCIA_NORMAL,0.29
TX0008110,TX0006818,1186465,true,false,SECUENCIA_NORMAL,0.31
TX0006197,TX0001869,2652524,true,true,SECUENCIA_NORMAL,0.26
TX0000859,TX0001901,2294143,true,false,SECUENCIA_NORMAL,0.22
TX0001901,TX0008466,74726,true,false,SECUENCIA_NORMAL,0.31
TX0005673,TX0004345,979514,true,false,SECUENCIA_NORMAL,0.31
TX0007598,TX0005547,605282,true,false,SECUENCIA_NORMAL,0.25
TX0004753,TX0006256,2649424,true,false,SECUENCIA_NORMAL,0.27
TX0006256,TX0001124,3323097,true,false,SECUENCIA_NORMAL,0.31
TX0008817,TX0000121,1089538,true,false,SECUENCIA_NORMAL,0.34
TX0006823,TX0006040,396486,true,false,SECUENCIA_NORMAL,0.33
TX0006040,TX0000216,1549796,true,false,SECUENCIA_NORMAL,0.22
TX0000597,TX0001153,5474403,true,false,SECUENCIA_NORMAL,0.37
TX0004020,TX0008527,962423,true,false,SECUENCIA_NORMAL,0.35
TX0004004,TX0006154,980180,true,false,SECUENCIA_NORMAL,0.32
TX0000173,TX0003373,4992917,true,false,SECUENCIA_NORMAL,0.29
TX0003373,TX0004678,70188,true,false,SECUENCIA_NORMAL,0.30
TX0002268,TX0006625,3042434,true,false,SECUENCIA_NORMAL,0.37
TX0008219,TX0007493,503365,true,false,SECUENCIA_NORMAL,0.28
TX0001677,TX0005783,820066,true,false,SECUENCIA_NORMAL,0.28
TX0004029,TX0008205,23832,false,false,SECUENCIA_NORMAL,0.24
TX0008205,TX0000389,1482659,false,false,SECUENCIA_NORMAL,0.32
TX0006693,TX0003826,1058221,true,true,SECUENCIA_NORMAL,0.33
TX0007159,TX0001571,3833191,true,false,SECUENCIA_NORMAL,0.34
TX0001571,TX0006707,3040307,true,false,SECUENCIA_NORMAL,0.38
TX0003006,TX0003923,778361,true,false,SECUENCIA_NORMAL,0.35
TX0001726,TX0000444,1531810,true,false,SECUENCIA_NORMAL,0.28
TX0001734,TX0002305,3438918,true,false,SECUENCIA_NORMAL,0.31
TX0006985,TX0000945,856063,true,false,SECUENCIA_NORMAL,0.27
TX0000442,TX0006133,3322093,true,false,SECUENCIA_NORMAL,0.37
TX0006133,TX0002286,1147608,true,false,SECUENCIA_NORMAL,0.32
TX0002862,TX0003908,3140408,true,false,SECUENCIA_NORMAL,0.32
TX0005045,TX0004271,2200105,true,false,SECUENCIA_NORMAL,0.22
TX0003941,TX0004520,384084,true,false,SECUENCIA_NORMAL,0.25
TX0007890,TX0004906,797989,true,false,SECUENCIA_NORMAL,0.36
TX0005296,TX0005488,114062,false,false,SECUENCIA_NORMAL,0.24
TX0008471,TX0005714,788281,true,false,SECUENCIA_NORMAL,0.32
TX0006875,TX0001964,3713521,true,false,SECUENCIA_NORMAL,0.31
TX0007003,TX0007762,2052365,true,false,SECUENCIA_NORMAL,0.34
TX0006157,TX0002694,428218,false,false,SECUENCIA_NORMAL,0.23
TX0002694,TX0000124,3182709,false,false,SECUENCIA_NORMAL,0.23
TX0008255,TX0007894,1121833,true,false,SECUENCIA_NORMAL,0.30
TX0000565,TX0005305,399763,true,false,SECUENCIA_NORMAL,0.28
TX0002126,TX0003565,377928,true,false,SECUENCIA_NORMAL,0.23
TX0001056,TX0007115,430606,true,false,SECUENCIA_NORMAL,0.25
TX0000380,TX0001779,1431232,true,false,SECUENCIA_NORMAL,0.37
TX0003134,TX0008442,4486320,true,false,SECUENCIA_NORMAL,0.35
TX0001064,TX0005936,408360,true,false,SECUENCIA_NORMAL,0.38
TX0000250,TX0005860,385848,true,false,SECUENCIA_NORMAL,0.35
TX0007607,TX0003334,5137,true,false,SECUENCIA_NORMAL,0.36
TX0003334,TX0001533,1167705,true,false,SECUENCIA_NORMAL,0.29
TX0001533,TX0005239,390433,true,true,SECUENCIA_NORMAL,0.33
TX0007675,TX0008352,1189536,true,false,SECUENCIA_NORMAL,0.34
TX0007800,TX0005201,12147,true,false,SECUENCIA_NORMAL,0.29
TX0006380,TX0008303,849176,true,false,SECUENCIA_NORMAL,0.38
TX0008303,TX0000511,38232,true,false,SECUENCIA_NORMAL,0.37
TX0005667,TX0000619,4041961,true,false,SECUENCIA_NORMAL,0.38
TX0000619,TX0002118,24231,true,false,SECUENCIA_NORMAL,0.35
TX0007299,TX0007769,1509188,true,false,SECUENCIA_NORMAL,0.31
TX0007769,TX0007653,6403284,true,false,SECUENCIA_NORMAL,0.37
TX0007722,TX0006494,671768,true,false,SECUENCIA_NORMAL,0.34
TX0001530,TX0006094,1518716,true,false,SECUENCIA_NORMAL,0.34
TX0001864,TX0003416,948612,false,false,SECUENCIA_NORMAL,0.36
TX0006757,TX0005706,28610,true,false,SECUENCIA_NORMAL,0.33
TX0003494,TX0003578,5308917,true,false,SECUENCIA_NORMAL,0.28
TX0003578,TX0008504,1277332,true,false,SECUENCIA_NORMAL,0.29
TX0008757,TX0005000,1542801,false,false,SECUENCIA_NORMAL,0.23
TX0003516,TX0001322,335889,true,false,SECUENCIA_NORMAL,0.32
TX0003169,TX0001899,68534,true,false,SECUENCIA_NORMAL,0.37
TX0006027,TX0001110,535173,true,false,SECUENCIA_NORMAL,0.28
TX0003311,TX0001884,4853385,true,false,SECUENCIA_NORMAL,0.26
TX0001884,TX0003292,2364991,true,false,SECUENCIA_NORMAL,0.37
TX0000842,TX0006642,2884166,true,false,SECUENCIA_NORMAL,0.28
TX0006642,TX0008410,95519,true,false,SECUENCIA_NORMAL,0.35
TX0005998,TX0007067,298654,true,false,SECUENCIA_NORMAL,0.28
TX0004383,TX0007643,23107,true,true,SECUENCIA_NORMAL,0.24
TX0005110,TX0000479,408824,true,false,SECUENCIA_NORMAL,0.24
TX0002391,TX0003677,295713,true,false,SECUENCIA_NORMAL,0.33
TX0003677,TX0001472,622685,true,false,SECUENCIA_NORMAL,0.29
TX0004281,TX0005114,1053086,true,false,SECUENCIA_NORMAL,0.30
TX0004699,TX0002139,1864220,true,false,SECUENCIA_NORMAL,0.33
TX0002139,TX0004739,1292621,true,false,SECUENCIA_NORMAL,0.29
TX0008262,TX0007176,3802852,true,false,SECUENCIA_NORMAL,0.32
TX0000836,TX0004880,4231004,true,false,SECUENCIA_NORMAL,0.27
TX0004880,TX0000162,179722,true,false,SECUENCIA_NORMAL,0.27
TX0001325,TX0004459,108111,true,false,SECUENCIA_NORMAL,0.28
