tx_id,cuenta_id,monto,moneda,saldo_previo,saldo_posterior,timestamp_contable
TX0006603,CU000299,5475.93,GTQ,16162.05,10686.12,2026-03-28T03:34:59Z
TX0006545,CU000693,626.54,GTQ,5268.74,4642.20,2026-03-28T03:40:03Z
TX0004712,CU001526,574.21,GTQ,156118.94,155544.73,2026-03-28T04:11:55Z
TX0000429,CU001360,3921.42,USD,29788.04,25866.62,2026-03-28T04:24:07Z
TX0008100,CU000811,1701.41,GTQ,40258.88,38557.47,2026-03-28T04:27:23Z
TX0007428,CU000594,314.45,USD,19693.41,19378.96,2026-03-28T05:00:08Z
TX0006494,CU001514,1854.76,USD,132107.97,130253.21,2026-03-28T06:12:32Z
TX0002786,CU001393,1208.46,USD,32628.01,31419.55,2026-03-28T06:59:38Z
TX0004435,CU000977,352.06,USD,52463.50,52111.44,2026-03-28T07:25:40Z
TX0005078,CU001547,807.53,USD,32621.17,31813.64,2026-03-28T07:49:23Z
TX0002481,CU000063,1764.00,USD,-86260.16,-88024.16,2026-03-28T08:05:12Z
TX0005326,CU000858,1379.48,USD,9611.85,8232.37,2026-03-28T09:35:16Z
TX0006868,CU001376,485.00,USD,55211.23,54726.23,2026-03-28T10:09:56Z
TX0003389,CU000673,1114.33,USD,66417.37,65303.04,2026-03-28T12:16:46Z
TX0008696,CU001477,419.56,USD,24421.23,24001.67,2026-03-28T12:42:42Z
TX0006004,CU000589,2022.92,USD,3791.12,1768.20,2026-03-28T13:30:42Z
TX0005822,CU000800,618.74,GTQ,5602.32,4983.58,2026-03-28T13:50:53Z
TX0007476,CU000621,683.98,GTQ,20465.80,19781.82,2026-03-28T13:55:02Z
TX0005009,CU000213,198.87,USD,31890.62,31691.75,2026-03-28T14:09:34Z
TX0004809,CU000923,4400.10,USD,10638.98,6238.88,2026-03-28T14:33:20Z
TX0000152,CU001616,1850.15,GTQ,40920.16,39070.01,2026-03-28T14:49:02Z
TX0001052,CU001517,897.25,USD,14709.45,13812.20,2026-03-28T15:06:17Z
TX0000951,CU001720,628.47,USD,-3345.97,-3974.44,2026-03-28T15:20:12Z
TX0000153,CU000349,5197.99,GTQ,13453.89,8255.90,2026-03-28T16:51:28Z
TX0001480,CU000548,1667.81,GTQ,11647.70,9979.89,2026-03-28T16:51:51Z
TX0004788,CU001408,477.94,USD,2898.69,2420.75,2026-03-28T17:57:20Z
TX0001849,CU000859,2149.01,USD,318969.23,316820.22,2026-03-28T19:41:20Z
TX0007712,CU000049,819.76,USD,346433.10,345613.34,2026-03-28T20:14:42Z
TX0000728,CU000319,987.40,GTQ,29514.77,28527.37,2026-03-28T20:23:16Z
TX0005165,CU001542,224.97,USD,29344.17,29119.20,2026-03-28T20:23:57Z
TX0002570,CU001621,602.06,USD,331227.69,330625.63,2026-03-28T20:24:43Z
TX0004583,CU000254,278.68,USD,224693.14,224414.46,2026-03-28T20:29:25Z
TX0005541,CU000439,1003.78,USD,-6403.88,-7407.66,2026-03-28T20:31:31Z
TX0006707,CU001182,896.35,GTQ,60540.53,59644.18,2026-03-28T20:34:48Z
TX0003940,CU000200,705.86,USD,40138.69,39432.83,2026-03-28T21:26:46Z
TX0004848,CU000333,980.02,GTQ,26880.57,25900.55,2026-03-28T21:35:26Z
TX0000289,CU000311,2226.23,USD,32281.23,30055.00,2026-03-28T21:38:35Z
TX0005412,CU000226,1782.71,GTQ,910.50,-872.21,2026-03-28T21:41:33Z
TX0005018,CU001047,3111.11,USD,22135.64,22135.64,2026-03-28T22:24:43Z
TX0006379,CU001378,1151.63,USD,15876.03,14724.40,2026-03-28T22:53:03Z
TX0002145,CU001434,1607.57,USD,21291.58,21291.58,2026-03-28T23:54:55Z
TX0004952,CU001111,3216.53,USD,30086.72,26870.19,2026-03-29T00:24:14Z
TX0008839,CU001703,1506.08,GTQ,7150.06,5643.98,2026-03-29T00:26:46Z
TX0007954,CU000105,2780.87,USD,28725.47,25944.60,2026-03-29T01:48:24Z
TX0003309,CU000471,799.93,GTQ,6639.59,5839.66,2026-03-29T02:14:19Z
TX0007533,CU000104,1724.37,USD,9313.57,7589.20,2026-03-29T02:45:43Z
TX0005233,CU000478,1693.08,USD,25966.33,24273.25,2026-03-29T02:52:01Z
TX0003569,CU000857,919.99,USD,12621.42,11701.43,2026-03-29T02:52:45Z
TX0007792,CU000157,2213.94,GTQ,32542.10,30328.16,2026-03-29T03:07:57Z
TX0006661,CU001233,1563.49,USD,41274.64,39711.15,2026-03-29T03:26:34Z
TX0000572,CU001477,2208.45,USD,24001.67,21793.22,2026-03-29T04:28:41Z
TX0006396,CU001095,711.79,USD,35993.80,35282.01,2026-03-29T04:30:03Z
TX0002274,CU000581,371.63,USD,38472.25,38100.62,2026-03-29T04:54:06Z
TX0002624,CU000389,484.86,USD,26178.64,25693.78,2026-03-29T05:01:28Z
TX0004060,CU001800,279.43,GTQ,12391.75,12112.32,2026-03-29T06:44:57Z
TX0005206,CU000299,1802.24,GTQ,10686.12,8883.88,2026-03-29T06:45:45Z
TX0007557,CU000338,6151.08,GTQ,242585.56,236434.48,2026-03-29T06:59:27Z
TX0007578,CU001573,1328.78,USD,24792.72,23463.94,2026-03-29T08:25:22Z
TX0007336,CU000188,1549.11,USD,4002.91,2453.80,2026-03-29T08:54:45Z
TX0006946,CU000831,932.76,USD,275010.62,274077.86,2026-03-29T09:32:37Z
TX0007351,CU000765,291.23,GTQ,180831.64,180540.41,2026-03-29T10:06:28Z
TX0006694,CU001031,598.42,USD,17687.11,17088.69,2026-03-29T10:21:09Z
TX0008260,CU001548,413.71,USD,24032.19,24032.19,2026-03-29T10:51:28Z
TX0001547,CU001694,4821.32,USD,12973.03,8151.71,2026-03-29T11:39:49Z
TX0005310,CU000712,2372.08,USD,39658.66,37286.58,2026-03-29T11:40:19Z
TX0000350,CU000706,512.83,USD,24891.14,24378.31,2026-03-29T11:49:09Z
TX0004986,CU001471,445.37,GTQ,239358.18,238912.81,2026-03-29T12:01:49Z
TX0005787,CU000776,4242.75,GTQ,-847.35,-5090.10,2026-03-29T13:37:20Z
TX0005771,CU001760,1144.18,GTQ,125619.49,124475.31,2026-03-29T13:48:16Z
TX0001237,CU000652,1242.01,USD,13726.76,12484.75,2026-03-29T14:33:11Z
TX0008881,CU001460,1030.14,GTQ,236125.30,235095.16,2026-03-29T14:49:50Z
TX0000679,CU001462,2160.30,GTQ,37347.16,35186.86,2026-03-29T15:11:29Z
TX0000456,CU000474,2387.32,GTQ,6865.97,4478.65,2026-03-29T15:15:56Z
TX0000778,CU000038,828.65,USD,10530.95,9702.30,2026-03-29T15:35:48Z
TX0002860,CU000494,745.23,USD,22478.92,21733.69,2026-03-29T15:39:24Z
TX0002635,CU001784,167.89,USD,34651.18,34483.29,2026-03-29T15:50:15Z
TX0006483,CU000233,1654.10,USD,-1320.65,-2974.75,2026-03-29T15:56:26Z
TX0004315,CU001009,3367.99,USD,39116.76,35748.77,2026-03-29T16:04:00Z
TX0008419,CU001440,1140.95,USD,-91465.96,-92606.91,2026-03-29T17:46:29Z
TX0006779,CU001230,901.12,GTQ,9856.61,8955.49,2026-03-29T18:07:19Z
TX0007711,CU001118,2803.99,GTQ,19678.79,19678.79,2026-03-29T18:48:44Z
TX0007028,CU001187,311.70,USD,59975.89,59664.19,2026-03-29T19:00:27Z
TX0003904,CU001610,489.54,USD,10999.88,10999.88,2026-03-29T19:02:32Z
TX0001639,CU001510,2233.22,USD,12322.26,10089.04,2026-03-29T19:10:22Z
TX0003505,CU001072,1627.55,GTQ,75799.02,74171.47,2026-03-29T19:30:30Z
TX0003308,CU000791,1072.38,GTQ,59524.43,58452.05,2026-03-29T19:35:57Z
TX0006182,CU001517,417.92,USD,13812.20,13394.28,2026-03-29T19:40:19Z
TX0000204,CU001144,464.05,USD,-1014.45,-1478.50,2026-03-29T19:55:07Z
TX0005415,CU001196,2111.30,GTQ,10915.60,8804.30,2026-03-29T21:17:51Z
TX0000729,CU001029,1626.07,GTQ,25890.49,24264.42,2026-03-29T21:24:45Z
TX0002410,CU001542,877.13,USD,29119.20,28242.07,2026-03-29T22:02:37Z
TX0006992,CU001793,1215.34,USD,27201.44,25986.10,2026-03-29T22:42:42Z
TX0000548,CU000614,429.89,USD,164978.09,164548.20,2026-03-29T23:19:58Z
TX0007178,CU001433,789.24,GTQ,2271.75,1482.51,2026-03-29T23:32:04Z
TX0000965,CU001628,1909.14,GTQ,46742.19,44833.05,2026-03-29T23:43:47Z
TX0001879,CU000981,1913.94,USD,67545.56,65631.62,2026-03-29T23:47:01Z
TX0006484,CU001616,880.19,GTQ,39070.01,38189.82,2026-03-30T01:16:06Z
TX0002530,CU000822,577.61,USD,18855.38,18277.77,2026-03-30T01:24:55Z
TX0002256,CU000981,2378.38,GTQ,65631.62,63253.24,2026-03-30T01:54:00Z
TX0008289,CU000858,1907.28,USD,8232.37,8232.37,2026-03-30T03:06:46Z
TX0000966,CU000889,870.15,USD,26843.70,25973.55,2026-03-30T03:20:39Z
TX0001150,CU000219,439.71,USD,13480.80,13041.09,2026-03-30T04:00:59Z
TX0004021,CU001338,2125.14,USD,7045.22,7045.22,2026-03-30T04:34:41Z
TX0000669,CU001490,6712.11,GTQ,10164.69,3452.58,2026-03-30T05:31:07Z
TX0007175,CU001721,620.49,GTQ,153968.41,153347.92,2026-03-30T05:34:56Z
TX0001569,CU000091,387.08,USD,9887.62,9887.62,2026-03-30T07:25:37Z
TX0002161,CU001650,967.11,GTQ,24923.07,23955.96,2026-03-30T08:00:56Z
TX0002493,CU001261,573.82,USD,302416.70,301842.88,2026-03-30T08:31:07Z
TX0001886,CU001331,976.28,GTQ,42396.40,41420.12,2026-03-30T08:53:10Z
TX0000657,CU001580,1009.37,USD,6262.32,5252.95,2026-03-30T09:21:29Z
TX0000892,CU001603,895.40,USD,17721.21,16825.81,2026-03-30T11:01:27Z
TX0005386,CU000636,1901.00,GTQ,20083.18,18182.18,2026-03-30T11:07:33Z
TX0007762,CU000978,1030.79,GTQ,115292.16,114261.37,2026-03-30T11:52:41Z
TX0004308,CU001466,1301.81,GTQ,54461.17,53159.36,2026-03-30T12:47:35Z
TX0002597,CU000915,524.53,GTQ,10843.80,10319.27,2026-03-30T14:23:04Z
TX0008238,CU000300,432.43,USD,16565.80,16133.37,2026-03-30T14:30:48Z
TX0002511,CU001691,879.47,GTQ,34917.16,34037.69,2026-03-30T14:43:02Z
TX0001035,CU000469,522.63,USD,219003.85,218481.22,2026-03-30T15:07:15Z
TX0005837,CU000812,1020.31,USD,24182.45,23162.14,2026-03-30T15:17:06Z
TX0008456,CU000450,990.03,USD,23418.14,23418.14,2026-03-30T15:48:54Z
TX0002094,CU000038,1597.04,USD,9702.30,8105.26,2026-03-30T16:22:48Z
TX0007339,CU001672,498.82,GTQ,-1803.97,-2302.79,2026-03-30T17:23:20Z
TX0004253,CU000785,1812.45,USD,3174.27,1361.82,2026-03-30T17:32:16Z
TX0003206,CU001452,504.90,USD,-134449.40,-134449.40,2026-03-30T17:52:32Z
TX0005239,CU001227,1521.15,GTQ,-3436.97,-4958.12,2026-03-30T17:59:36Z
TX0002586,CU000045,1516.97,USD,16615.51,15098.54,2026-03-30T18:02:23Z
TX0006392,CU000277,1920.93,GTQ,14171.16,12250.23,2026-03-30T19:35:54Z
TX0004019,CU000275,908.05,USD,73132.58,72224.53,2026-03-30T19:59:26Z
TX0001306,CU001605,5082.84,GTQ,66952.18,61869.34,2026-03-30T20:16:00Z
TX0001176,CU000742,1537.52,USD,1093.84,-443.68,2026-03-30T20:44:55Z
TX0007479,CU001465,255.24,GTQ,13196.68,12941.44,2026-03-30T20:45:20Z
TX0001432,CU001124,266.18,GTQ,6378.54,6112.36,2026-03-30T20:59:33Z
TX0003324,CU001743,201.03,USD,29762.79,29561.76,2026-03-30T21:16:26Z
TX0005548,CU001598,606.96,GTQ,59747.31,59140.35,2026-03-30T21:29:23Z
TX0007184,CU000966,936.06,GTQ,22531.13,21595.07,2026-03-30T21:32:29Z
TX0002909,CU001574,548.05,USD,25843.55,25295.50,2026-03-30T21:36:46Z
TX0003086,CU001410,1533.09,USD,57004.87,55471.78,2026-03-30T22:04:43Z
TX0002578,CU000606,681.02,GTQ,2275.14,1594.12,2026-03-30T22:14:04Z
TX0003543,CU001792,1249.26,GTQ,20777.27,19528.01,2026-03-30T22:19:47Z
TX0000481,CU001028,274.42,GTQ,17323.87,17323.87,2026-03-30T23:29:15Z
TX0003721,CU000603,189.05,GTQ,34521.40,34332.35,2026-03-31T00:12:08Z
TX0007837,CU001449,269.29,GTQ,111953.84,111684.55,2026-03-31T00:13:40Z
TX0000799,CU000099,840.86,GTQ,42392.53,41551.67,2026-03-31T00:39:29Z
TX0007254,CU001140,1061.63,USD,13764.74,12703.11,2026-03-31T01:01:28Z
TX0000092,CU001506,370.11,GTQ,8901.19,8531.08,2026-03-31T01:12:54Z
TX0006088,CU000303,742.11,USD,220119.89,220119.89,2026-03-31T02:11:37Z
TX0000719,CU000933,483.69,GTQ,-165537.18,-166020.87,2026-03-31T02:29:37Z
TX0005236,CU001662,3582.98,GTQ,16283.27,12700.29,2026-03-31T02:36:45Z
TX0002930,CU001112,2066.22,USD,4596.95,2530.73,2026-03-31T03:01:58Z
TX0004328,CU001018,1421.37,USD,20345.73,18924.36,2026-03-31T03:58:46Z
TX0001682,CU000234,1224.37,GTQ,17931.02,16706.65,2026-03-31T04:06:05Z
TX0003273,CU001764,254.97,USD,236298.62,236043.65,2026-03-31T04:26:30Z
TX0002004,CU000749,347.57,GTQ,8212.50,7864.93,2026-03-31T05:28:58Z
TX0003971,CU001126,5590.76,GTQ,35379.48,35379.48,2026-03-31T05:33:31Z
TX0008476,CU001156,1641.58,USD,36344.88,34703.30,2026-03-31T05:40:56Z
TX0002385,CU000089,1073.04,USD,49073.93,48000.89,2026-03-31T05:49:27Z
TX0003768,CU001141,1676.05,GTQ,378.68,-1297.37,2026-03-31T06:12:09Z
TX0008525,CU000759,686.63,USD,24657.40,23970.77,2026-03-31T06:40:13Z
TX0001905,CU000644,227.59,USD,80730.56,80502.97,2026-03-31T06:43:14Z
TX0006588,CU000740,2256.97,USD,21865.89,19608.92,2026-03-31T06:57:51Z
TX0004495,CU000552,591.08,GTQ,23683.79,23092.71,2026-03-31T08:20:59Z
TX0007282,CU000305,1750.51,USD,159713.84,157963.33,2026-03-31T08:23:36Z
TX0006368,CU000293,312.48,USD,20790.95,20478.47,2026-03-31T08:27:53Z
TX0003824,CU000576,2197.72,USD,33507.08,31309.36,2026-03-31T08:43:55Z
TX0006449,CU000187,1323.01,USD,31642.29,30319.28,2026-03-31T09:15:17Z
TX0004559,CU000037,2151.82,USD,23361.03,21209.21,2026-03-31T09:47:35Z
TX0005449,CU000423,1875.78,USD,149960.46,148084.68,2026-03-31T09:53:55Z
TX0002200,CU000589,1528.50,USD,2388.69,860.19,2026-03-31T10:55:59Z
TX0006977,CU000778,4198.30,USD,25116.18,20917.88,2026-03-31T11:33:05Z
TX0002774,CU001726,656.43,GTQ,33226.52,32570.09,2026-03-31T12:13:04Z
TX0008136,CU000204,1956.14,USD,31337.62,29381.48,2026-03-31T13:00:38Z
TX0001824,CU001312,2948.91,USD,4351.27,1402.36,2026-03-31T13:04:23Z
TX0005396,CU000824,1761.83,USD,11283.93,9522.10,2026-03-31T14:01:21Z
TX0006805,CU000564,3177.51,USD,28173.17,24995.66,2026-03-31T14:44:13Z
TX0006351,CU000981,1557.98,USD,63253.24,63253.24,2026-03-31T15:33:38Z
TX0007911,CU000668,483.02,USD,14638.55,14155.53,2026-03-31T15:51:49Z
TX0002459,CU000677,338.99,USD,23057.11,22718.12,2026-03-31T16:28:02Z
TX0005520,CU001727,737.12,USD,7656.83,6919.71,2026-03-31T17:11:29Z
TX0002995,CU000895,2397.88,USD,79627.32,77229.44,2026-03-31T17:58:23Z
TX0001562,CU001475,770.22,USD,36513.79,35743.57,2026-03-31T18:17:08Z
TX0003934,CU000223,1376.59,GTQ,14404.38,13027.79,2026-03-31T18:50:36Z
TX0002836,CU000301,925.79,USD,-170.46,-170.46,2026-03-31T19:02:33Z
TX0004593,CU001341,1710.68,USD,33367.95,31657.27,2026-03-31T19:28:55Z
TX0008860,CU001305,4307.21,USD,11888.05,7580.84,2026-03-31T19:35:36Z
TX0003010,CU001088,1296.38,USD,29025.32,27728.94,2026-03-31T19:53:04Z
TX0005749,CU000680,209.14,USD,34072.98,33863.84,2026-03-31T20:07:49Z
TX0003609,CU000251,4470.72,GTQ,342232.56,337761.84,2026-03-31T20:21:50Z
TX0008929,CU000565,1542.29,USD,22467.83,20925.54,2026-03-31T22:23:54Z
TX0005234,CU001305,3013.55,USD,7580.84,4567.29,2026-03-31T22:28:59Z
TX0003942,CU001578,684.64,USD,40171.12,39486.48,2026-03-31T22:42:15Z
TX0005301,CU001629,1715.91,USD,4694.95,2979.04,2026-04-01T00:58:42Z
TX0008703,CU000619,940.09,GTQ,-85731.50,-86671.59,2026-04-01T01:46:04Z
TX0008506,CU000467,3244.64,USD,17400.75,14156.11,2026-04-01T01:56:09Z
TX0000670,CU000969,1751.72,USD,27285.53,25533.81,2026-04-01T03:03:46Z
TX0002991,CU000151,1199.26,USD,34193.52,32994.26,2026-04-01T03:25:08Z
TX0000920,CU001622,1248.77,GTQ,24389.09,23140.32,2026-04-01T03:40:39Z
TX0008822,CU001470,1943.66,USD,-1642.69,-3586.35,2026-04-01T04:06:10Z
TX0005597,CU001007,2871.66,USD,658.80,-2212.86,2026-04-01T04:37:04Z
TX0008912,CU000842,2890.44,GTQ,52301.87,49411.43,2026-04-01T04:42:22Z
TX0005613,CU001617,1137.09,GTQ,6796.48,5659.39,2026-04-01T04:56:45Z
TX0007933,CU001712,228.60,USD,238246.58,238017.98,2026-04-01T05:05:36Z
TX0007327,CU000321,1478.99,USD,12585.23,11106.24,2026-04-01T05:12:15Z
TX0007642,CU001162,1002.76,GTQ,30189.86,29187.10,2026-04-01T06:42:37Z
TX0005513,CU000256,1052.68,USD,22819.44,21766.76,2026-04-01T08:28:08Z
TX0002755,CU000611,1138.43,USD,53027.75,51889.32,2026-04-01T08:37:42Z
TX0007985,CU000105,1108.24,USD,25944.60,24836.36,2026-04-01T08:44:45Z
TX0005476,CU000371,758.11,USD,252061.63,251303.52,2026-04-01T09:23:03Z
TX0007015,CU000637,1228.94,USD,28728.78,27499.84,2026-04-01T09:58:09Z
TX0005071,CU000310,979.37,USD,1220.69,241.32,2026-04-01T10:21:31Z
TX0006945,CU000857,203.06,USD,11701.43,11498.37,2026-04-01T10:31:43Z
TX0003575,CU001252,1767.14,USD,36405.22,34638.08,2026-04-01T11:14:00Z
TX0003675,CU000874,331.09,USD,20398.67,20067.58,2026-04-01T12:23:10Z
TX0001339,CU000776,562.40,GTQ,-5090.10,-5652.50,2026-04-01T12:26:28Z
TX0005949,CU001530,490.43,USD,30392.38,29901.95,2026-04-01T12:38:18Z
TX0002516,CU000166,497.66,USD,15194.52,14696.86,2026-04-01T13:28:24Z
TX0001857,CU000556,559.38,GTQ,25238.83,24679.45,2026-04-01T14:17:19Z
TX0002165,CU000137,3368.93,GTQ,47221.60,43852.67,2026-04-01T14:54:16Z
TX0002314,CU001619,3518.24,USD,20028.82,16510.58,2026-04-01T15:14:54Z
TX0007291,CU001784,235.43,USD,34483.29,34247.86,2026-04-01T15:29:11Z
TX0003939,CU001099,557.09,USD,224750.12,224193.03,2026-04-01T15:42:12Z
TX0004846,CU000109,569.90,GTQ,43816.89,43246.99,2026-04-01T16:04:46Z
TX0003630,CU001248,569.07,USD,58837.60,58268.53,2026-04-01T16:52:19Z
TX0008683,CU000870,866.41,GTQ,157454.18,156587.77,2026-04-01T16:59:25Z
TX0003856,CU001436,229.62,GTQ,30320.48,30090.86,2026-04-01T17:01:19Z
TX0007595,CU000540,3573.74,USD,48302.22,44728.48,2026-04-01T18:33:14Z
TX0004027,CU000392,700.27,USD,14841.58,14141.31,2026-04-01T18:37:59Z
TX0000742,CU000333,941.92,GTQ,25900.55,24958.63,2026-04-01T18:47:25Z
TX0004225,CU000160,606.83,USD,27763.01,27156.18,2026-04-01T19:21:40Z
TX0001627,CU001486,1802.61,USD,2846.46,1043.85,2026-04-01T19:41:21Z
TX0001051,CU001714,1086.39,GTQ,736.92,-349.47,2026-04-01T19:45:07Z
TX0005504,CU001080,497.65,GTQ,20771.45,20273.80,2026-04-01T19:56:06Z
TX0005810,CU000387,1080.54,USD,14672.19,13591.65,2026-04-01T20:04:20Z
TX0007380,CU000666,329.38,GTQ,277528.51,277199.13,2026-04-01T20:14:44Z
TX0002677,CU001498,279.32,USD,190062.15,189782.83,2026-04-01T20:49:49Z
TX0008145,CU000957,550.78,USD,26415.67,25864.89,2026-04-01T21:47:32Z
TX0005466,CU001018,4851.96,USD,18924.36,14072.40,2026-04-01T22:20:59Z
TX0008018,CU001641,463.59,USD,19473.47,19009.88,2026-04-01T23:17:36Z
TX0000158,CU001185,1859.98,USD,35977.73,34117.75,2026-04-01T23:17:37Z
TX0004786,CU000947,3914.89,GTQ,22740.42,18825.53,2026-04-01T23:22:54Z
TX0005744,CU000718,1573.76,GTQ,-273.43,-1847.19,2026-04-01T23:27:43Z
TX0004150,CU000060,1160.48,GTQ,61893.90,60733.42,2026-04-01T23:50:31Z
TX0008571,CU001699,1101.74,USD,153095.08,151993.34,2026-04-02T00:13:21Z
TX0002655,CU000832,799.29,GTQ,10994.46,10195.17,2026-04-02T00:49:09Z
TX0000411,CU001427,1464.49,USD,333044.85,331580.36,2026-04-02T00:54:51Z
TX0005481,CU000273,1845.29,GTQ,6554.32,4709.03,2026-04-02T02:32:10Z
TX0003051,CU001150,1937.09,USD,47018.57,45081.48,2026-04-02T02:49:45Z
TX0000945,CU001589,1112.12,GTQ,7835.37,6723.25,2026-04-02T03:04:43Z
TX0004508,CU000204,495.97,USD,29381.48,28885.51,2026-04-02T03:58:24Z
TX0001967,CU000958,1664.16,GTQ,28117.76,26453.60,2026-04-02T04:28:49Z
TX0002902,CU000148,334.11,GTQ,24696.05,24361.94,2026-04-02T04:50:51Z
TX0003632,CU000202,1392.52,GTQ,27270.34,27270.34,2026-04-02T04:53:04Z
TX0005344,CU001509,297.43,GTQ,-1963.63,-2261.06,2026-04-02T05:01:05Z
TX0003874,CU001409,966.34,USD,14345.56,13379.22,2026-04-02T05:35:55Z
TX0005763,CU000856,4283.19,GTQ,61344.39,57061.20,2026-04-02T06:02:39Z
TX0003985,CU001319,429.33,USD,33679.81,33679.81,2026-04-02T06:48:03Z
TX0008217,CU000447,2978.92,GTQ,25112.76,22133.84,2026-04-02T07:16:05Z
TX0005772,CU000446,282.54,USD,51828.70,51546.16,2026-04-02T07:31:49Z
TX0005595,CU000351,1783.04,USD,201707.57,201707.57,2026-04-02T07:46:26Z
TX0006099,CU000076,116.67,GTQ,-1009.18,-1125.85,2026-04-02T08:26:17Z
TX0008873,CU001116,1377.09,USD,39350.32,37973.23,2026-04-02T08:41:32Z
TX0007002,CU000958,1021.94,USD,26453.60,25431.66,2026-04-02T09:14:34Z
TX0005970,CU000064,756.17,USD,19688.40,18932.23,2026-04-02T09:41:23Z
TX0000438,CU001567,251.59,GTQ,48719.67,48468.08,2026-04-02T10:06:52Z
TX0008795,CU001279,3222.77,GTQ,44869.51,41646.74,2026-04-02T10:19:04Z
TX0003298,CU001086,1443.25,GTQ,182703.06,181259.81,2026-04-02T10:19:34Z
TX0005049,CU001506,1019.93,USD,8531.08,7511.15,2026-04-02T11:38:13Z
TX0002248,CU000717,1175.53,GTQ,13349.15,12173.62,2026-04-02T12:24:33Z
TX0001340,CU000026,1446.40,USD,44126.57,44126.57,2026-04-02T13:01:11Z
TX0006898,CU000878,162.18,GTQ,1736.15,1573.97,2026-04-02T13:05:08Z
TX0007660,CU001268,366.90,USD,26120.43,25753.53,2026-04-02T13:15:32Z
TX0002186,CU001522,3639.45,USD,27727.30,24087.85,2026-04-02T13:50:43Z
TX0008250,CU000126,875.15,GTQ,21843.72,20968.57,2026-04-02T13:51:47Z
TX0002842,CU001476,1435.22,USD,22508.15,21072.93,2026-04-02T14:32:56Z
TX0004294,CU001651,1395.06,USD,65458.70,64063.64,2026-04-02T14:57:11Z
TX0000390,CU001632,349.55,USD,14474.80,14125.25,2026-04-02T14:59:18Z
TX0005230,CU001142,990.39,USD,189875.43,188885.04,2026-04-02T15:19:11Z
TX0005152,CU001137,1630.71,GTQ,29022.14,27391.43,2026-04-02T15:40:11Z
TX0005677,CU000266,328.64,GTQ,22140.81,21812.17,2026-04-02T15:44:49Z
TX0002465,CU000033,2594.33,GTQ,18454.96,15860.63,2026-04-02T16:44:04Z
TX0001324,CU000134,5027.55,USD,14427.86,14427.86,2026-04-02T17:16:32Z
TX0001139,CU000294,1675.52,USD,12471.41,10795.89,2026-04-02T18:20:19Z
TX0005743,CU001231,542.10,GTQ,22809.63,22267.53,2026-04-02T18:25:42Z
TX0008345,CU001046,955.58,USD,43604.72,42649.14,2026-04-02T21:23:53Z
TX0005940,CU000784,2531.91,GTQ,4905.15,2373.24,2026-04-02T21:47:44Z
TX0006083,CU001340,533.83,GTQ,241225.67,240691.84,2026-04-02T22:41:09Z
TX0000877,CU001140,581.48,USD,12703.11,12121.63,2026-04-02T23:24:45Z
TX0006102,CU000258,824.80,USD,44443.86,43619.06,2026-04-02T23:50:56Z
TX0006301,CU001251,3124.12,USD,9042.86,5918.74,2026-04-03T00:09:58Z
TX0006923,CU001648,516.70,GTQ,17103.76,16587.06,2026-04-03T00:11:16Z
TX0002359,CU001304,783.78,USD,26986.30,26202.52,2026-04-03T00:35:35Z
TX0006764,CU001069,1948.02,GTQ,8612.68,8612.68,2026-04-03T00:41:37Z
TX0003682,CU001356,671.81,GTQ,32172.13,31500.32,2026-04-03T00:43:14Z
TX0003068,CU001685,786.90,GTQ,15448.53,14661.63,2026-04-03T01:19:15Z
TX0006510,CU000818,373.67,USD,14062.07,13688.40,2026-04-03T01:36:02Z
TX0001628,CU001168,675.90,GTQ,219382.08,218706.18,2026-04-03T03:25:34Z
TX0006098,CU000565,795.42,GTQ,20925.54,20130.12,2026-04-03T03:56:53Z
TX0006580,CU000227,550.44,USD,30971.65,30421.21,2026-04-03T03:59:23Z
TX0003357,CU001717,473.36,USD,-6543.81,-7017.17,2026-04-03T05:10:59Z
TX0003838,CU001068,1303.33,GTQ,17450.25,16146.92,2026-04-03T05:14:13Z
TX0006047,CU000576,1955.17,GTQ,31309.36,29354.19,2026-04-03T06:13:44Z
TX0007305,CU000024,956.23,USD,34991.85,34035.62,2026-04-03T06:18:38Z
TX0006556,CU001202,252.13,GTQ,34566.48,34314.35,2026-04-03T07:22:37Z
TX0007599,CU001540,359.61,USD,10760.34,10400.73,2026-04-03T08:08:18Z
TX0006385,CU000026,516.92,USD,44126.57,43609.65,2026-04-03T08:14:24Z
TX0005129,CU000517,2144.67,USD,13539.29,11394.62,2026-04-03T08:29:12Z
TX0004936,CU001068,849.51,USD,16146.92,15297.41,2026-04-03T09:10:20Z
TX0004723,CU001138,2191.59,USD,209104.04,206912.45,2026-04-03T09:16:49Z
TX0002154,CU000065,2373.35,USD,11328.51,8955.16,2026-04-03T09:31:09Z
TX0005934,CU000941,1393.09,GTQ,31927.20,30534.11,2026-04-03T09:49:47Z
TX0003517,CU000459,219.58,USD,34958.97,34739.39,2026-04-03T10:47:02Z
TX0002365,CU000157,206.92,USD,30328.16,30121.24,2026-04-03T11:50:20Z
TX0006771,CU000340,1856.30,USD,65012.99,63156.69,2026-04-03T12:00:38Z
TX0003256,CU000597,253.99,USD,41407.39,41153.40,2026-04-03T12:35:59Z
TX0008061,CU001465,259.67,USD,12941.44,12681.77,2026-04-03T12:47:21Z
